step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
6400,1,0.000299,2.867344,-0.310508,1.474635,0.064226,-0.749366,1.446069,0.028566,0.344492,0.099336,0.127967,2.599946,33.875044,4.042075,456.778649
6500,1,0.000299,2.943906,-0.307852,1.470915,0.064351,-0.744029,1.446024,0.024890,0.343867,0.094395,0.131930,2.573126,21.111852,4.049359,455.545328
6600,1,0.000299,2.859531,-0.310225,1.470773,0.064092,-0.748857,1.447674,0.023099,0.346367,0.088892,0.136804,2.645122,26.671969,4.056973,454.279581
6700,1,0.000299,2.877813,-0.312461,1.464186,0.064136,-0.753488,1.440125,0.024060,0.353242,0.099893,0.131052,2.626553,36.737615,4.064110,453.071707
6800,1,0.000299,2.791562,-0.313320,1.467872,0.064272,-0.754941,1.442867,0.025004,0.349766,0.095723,0.127812,2.653608,72.370009,4.071320,451.860038
6900,1,0.000299,2.695312,-0.307578,1.464946,0.064355,-0.743848,1.442868,0.022079,0.348047,0.091392,0.135914,2.681115,79.278882,4.078293,450.678728
7000,1,0.000299,2.755156,-0.308437,1.469088,0.064385,-0.745750,1.443264,0.025824,0.348281,0.099380,0.133174,2.632085,60.181800,4.085139,449.515489
7100,1,0.000299,2.719063,-0.312305,1.469373,0.064131,-0.752995,1.447954,0.021419,0.349805,0.093921,0.134131,2.632036,64.103664,4.091521,448.406962
7200,1,0.000298,2.729844,-0.316133,1.459477,0.064062,-0.760101,1.440206,0.019271,0.351484,0.087593,0.134950,2.646380,69.033586,4.098036,447.287434
7300,1,0.000298,2.654375,-0.312949,1.467619,0.064158,-0.754094,1.446831,0.020788,0.345742,0.094839,0.129110,2.613409,16.442842,4.104141,446.216009
7400,1,0.000298,2.639844,-0.308828,1.462130,0.064473,-0.746680,1.441221,0.020909,0.352500,0.086885,0.132017,2.671901,26.583076,4.110356,445.135805
7500,1,0.000298,2.631094,-0.314150,1.458755,0.064224,-0.756781,1.440336,0.018418,0.349492,0.082959,0.131370,2.668630,3026.928894,4.116166,444.102560
7600,1,0.000298,2.730000,-0.310215,1.454707,0.064329,-0.749045,1.435201,0.019506,0.355312,0.090605,0.131602,2.657582,56.001875,4.122082,443.060917
7700,1,0.000298,2.598750,-0.310586,1.451230,0.064346,-0.749885,1.431918,0.019312,0.352812,0.094341,0.131222,2.712072,28.961115,4.127864,442.036519
7800,1,0.000298,2.576406,-0.315469,1.453209,0.064224,-0.759550,1.434642,0.018567,0.346992,0.093838,0.128222,2.716609,27.551197,4.133523,441.028152
7900,2,0.000298,2.583281,-0.314648,1.455474,0.064299,-0.757802,1.437171,0.018303,0.349648,0.087871,0.132410,2.741121,49.789450,4.137054,440.248915
8000,2,0.000298,2.565625,-0.305830,1.462840,0.064502,-0.740882,1.443684,0.019157,0.342969,0.094409,0.128821,2.755823,144.252185,4.142387,439.279730
8000,0.002588,0.003908,0.004630,-0.390601,0.003807,-0.788816,0.068041,0.338867,0.017138,2.790268,0.101898,0.123004
8100,2,0.000298,2.632031,-0.315879,1.454063,0.064395,-0.760732,1.435737,0.018326,0.350586,0.093359,0.129348,2.780675,25.069416,4.146187,438.475158
8200,2,0.000298,2.599063,-0.314492,1.452502,0.064170,-0.757416,1.435666,0.016836,0.347070,0.090542,0.127971,2.721854,20.297331,4.150996,437.565719
8300,2,0.000298,2.643125,-0.316602,1.456500,0.064111,-0.761557,1.438648,0.017852,0.349492,0.090332,0.129559,2.797479,38.441200,4.155906,436.647637
8400,2,0.000298,2.669688,-0.314121,1.465783,0.064409,-0.757127,1.444321,0.021462,0.347813,0.082568,0.130394,2.796425,37.420910,4.160613,435.753104
8500,2,0.000298,2.619219,-0.311152,1.457131,0.064302,-0.750796,1.437025,0.020106,0.357148,0.091670,0.129694,2.778313,44.962006,4.165354,434.856966
8600,2,0.000298,2.649062,-0.309775,1.464917,0.064370,-0.748376,1.443669,0.021248,0.347227,0.086592,0.130670,2.844592,68.148437,4.170007,433.972130
8700,2,0.000298,2.531563,-0.314307,1.461003,0.064224,-0.757347,1.440280,0.020724,0.349219,0.099829,0.122492,2.805725,896.303653,4.174301,433.126433
8800,2,0.000297,2.548125,-0.315381,1.457190,0.064277,-0.759715,1.436420,0.020770,0.350352,0.093076,0.129310,2.835597,33.094727,4.178788,432.262523
8900,2,0.000297,2.872500,-0.311123,1.464275,0.064312,-0.751246,1.443854,0.020421,0.344297,0.088628,0.127834,2.838728,87.012662,4.182955,431.433461
9000,2,0.000297,2.447656,-0.315869,1.455793,0.064214,-0.759526,1.437192,0.018601,0.345195,0.092178,0.125216,2.816790,18.363823,4.187240,430.593890
9100,2,0.000297,2.419688,-0.310615,1.455219,0.064312,-0.749760,1.436682,0.018537,0.353945,0.091963,0.129253,2.841546,35.249843,4.191252,429.784101
