step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
16100,4,0.000289,0.733090,-0.065856,1.597893,0.006540,-0.723957,1.478268,0.119626,0.307695,0.048433,0.098319,4.808001,5.352207,7.267124,231.820259
16200,4,0.000289,0.728112,-0.065027,1.586278,0.006356,-0.713826,1.472389,0.113890,0.310039,0.048904,0.100962,4.790446,4.909875,7.265801,231.633105
16300,4,0.000289,0.728239,-0.065384,1.587245,0.006359,-0.717424,1.474565,0.112680,0.314922,0.049958,0.097612,4.802404,4.035699,7.265980,231.398020
16400,4,0.000289,0.727920,-0.065285,1.586410,0.006336,-0.716215,1.476090,0.110320,0.311328,0.052847,0.096536,4.784136,4.857435,7.266825,231.141757
16500,4,0.000288,0.727038,-0.064840,1.583756,0.006348,-0.711884,1.474898,0.108858,0.313594,0.049980,0.100015,4.795216,5.287192,7.268650,230.854419
16600,4,0.000288,0.724578,-0.066550,1.582256,0.006187,-0.727367,1.475564,0.106692,0.319297,0.047976,0.099564,4.801291,4.539601,7.266465,230.694464
16700,4,0.000288,0.727317,-0.064987,1.584609,0.006277,-0.712639,1.478012,0.106597,0.316289,0.050593,0.098403,4.785312,6.132321,7.266337,230.469179
16800,4,0.000288,0.726527,-0.065892,1.584839,0.006318,-0.722107,1.478781,0.106059,0.312852,0.049507,0.097920,4.786408,12.060724,7.266706,230.228120
16900,4,0.000288,0.728020,-0.065319,1.586679,0.006314,-0.716338,1.477701,0.108978,0.311484,0.047864,0.101618,4.792191,10.426697,7.266946,229.991154
17000,4,0.000288,0.728875,-0.065747,1.589244,0.006386,-0.721338,1.480104,0.109140,0.312852,0.049995,0.098565,4.790471,12.723918,7.265741,229.799919
17100,4,0.000288,0.728153,-0.065303,1.586912,0.006347,-0.716498,1.477723,0.109189,0.309688,0.050937,0.097273,4.763151,11.100944,7.267379,229.518792
17200,4,0.000287,0.721921,-0.065505,1.574852,0.006250,-0.717548,1.472791,0.102061,0.322070,0.045657,0.098082,4.782769,13.437611,7.268918,229.240914
17300,4,0.000287,0.722757,-0.066003,1.577520,0.006130,-0.721327,1.477507,0.100013,0.324570,0.049546,0.098965,4.790517,7.354349,7.267001,229.072031
17400,4,0.000287,0.721201,-0.066769,1.575940,0.006113,-0.728826,1.473776,0.102164,0.322188,0.049290,0.098928,4.802594,5.495108,7.267145,228.838143
17500,4,0.000287,0.725895,-0.065467,1.582724,0.006331,-0.717980,1.473060,0.109664,0.319961,0.051653,0.098091,4.797532,4.877861,7.267826,228.587382
17600,4,0.000287,0.731523,-0.065132,1.593310,0.006453,-0.715851,1.479868,0.113442,0.313164,0.050410,0.098105,4.795604,9.483492,7.268401,228.339988
17700,4,0.000287,0.732476,-0.065140,1.595232,0.006549,-0.716892,1.478077,0.117155,0.308867,0.048196,0.098751,4.803043,6.754326,7.269423,228.078620
17800,4,0.000286,0.731923,-0.065195,1.594235,0.006556,-0.717509,1.478329,0.115907,0.306953,0.049033,0.098740,4.813823,11.914823,7.270831,227.805240
17900,4,0.000286,0.734048,-0.064152,1.596400,0.006656,-0.708082,1.476336,0.120064,0.304492,0.047595,0.099574,4.818847,11.810981,7.271747,227.547343
18000,4,0.000286,0.740919,-0.063906,1.609650,0.006639,-0.705455,1.485212,0.124438,0.298359,0.046814,0.096320,4.823239,13.873145,7.272182,227.304545
18000,0.004958,0.006959,0.008154,-0.062474,0.006648,-0.691224,0.067058,0.289551,0.129310,4.805852,0.045430,0.087034
18100,4,0.000286,0.735662,-0.064435,1.600193,0.006589,-0.710236,1.478839,0.121354,0.302266,0.044758,0.096679,4.834987,7.718732,7.271369,227.100759
18200,4,0.000286,0.734965,-0.064142,1.598215,0.006621,-0.707638,1.478071,0.120144,0.303359,0.047424,0.096238,4.807286,7.647199,7.271503,226.867368
18300,4,0.000285,0.732660,-0.064566,1.594452,0.006534,-0.710998,1.477375,0.117078,0.301680,0.045054,0.096071,4.796874,9.565866,7.271266,226.645550
18400,4,0.000285,0.732977,-0.065639,1.597231,0.006583,-0.722218,1.477469,0.119762,0.300117,0.048997,0.096604,4.806606,8.398566,7.272081,226.390940
18500,4,0.000285,0.734157,-0.064946,1.598207,0.006600,-0.715464,1.478438,0.119769,0.308750,0.049861,0.098707,4.815475,12.727658,7.271269,226.187006
18600,4,0.000285,0.733302,-0.065151,1.596906,0.006501,-0.716520,1.481281,0.115625,0.305937,0.050991,0.097083,4.814745,7.165694,7.270985,225.966621
18700,4,0.000285,0.730648,-0.063913,1.589124,0.006624,-0.705372,1.472415,0.116709,0.309570,0.051382,0.097201,4.811036,21.025036,7.271636,225.717191
18800,4,0.000285,0.736073,-0.064127,1.600400,0.006483,-0.706098,1.484286,0.116114,0.305859,0.047495,0.097440,4.785582,16.434078,7.272854,225.450253
18900,4,0.000284,0.733312,-0.064161,1.594945,0.006572,-0.707327,1.478442,0.116503,0.314180,0.045916,0.099607,4.782569,16.900354,7.272434,225.234087
19000,4,0.000284,0.735654,-0.065632,1.602572,0.006505,-0.721374,1.485053,0.117519,0.302656,0.044873,0.097700,4.796986,11.178210,7.274341,224.945919
19100,4,0.000284,0.734933,-0.063494,1.596855,0.006531,-0.700253,1.477633,0.119222,0.311055,0.044653,0.097277,4.787833,7.650623,7.273528,224.741937
19200,4,0.000284,0.733612,-0.064896,1.597015,0.006570,-0.714656,1.478862,0.118153,0.309297,0.044043,0.094176,4.773102,7.361836,7.272786,224.535674
19300,4,0.000284,0.732209,-0.064661,1.593739,0.006553,-0.712138,1.477788,0.115951,0.310820,0.041909,0.097012,4.791174,4.829908,7.273368,224.288576
19400,4,0.000283,0.733096,-0.064400,1.594990,0.006519,-0.709186,1.475811,0.119179,0.307109,0.047014,0.093587,4.783792,4.835636,7.273893,224.043240
19500,4,0.000283,0.730689,-0.064467,1.590312,0.006470,-0.709369,1.474742,0.115569,0.306328,0.045747,0.095941,4.806521,5.592918,7.274409,223.798248
19600,5,0.000283,0.734981,-0.064695,1.599352,0.006594,-0.712892,1.481038,0.118314,0.302305,0.044871,0.095823,4.806680,3.989418,7.269716,223.713456
19700,5,0.000283,0.736709,-0.064470,1.602357,0.006599,-0.710688,1.482122,0.120235,0.303945,0.045430,0.095328,4.828626,2.619589,7.268367,223.525670
19800,5,0.000283,0.734251,-0.064149,1.596800,0.006641,-0.707896,1.475824,0.120976,0.306328,0.045615,0.096694,4.837130,2.969900,7.267771,223.314701
19900,5,0.000283,0.736254,-0.063898,1.600306,0.006686,-0.705842,1.477853,0.122453,0.303398,0.046411,0.094803,4.841663,2.752964,7.268235,223.071117
20000,5,0.000282,0.734603,-0.064951,1.599108,0.006576,-0.715265,1.478961,0.120147,0.294219,0.046084,0.094116,4.828293,3.969083,7.269479,222.803683
20000,0.004760,0.006408,0.007848,-0.064450,0.006271,-0.707204,0.070356,0.291016,0.134750,4.815736,0.051026,0.095106
20100,5,0.000282,0.732631,-0.064307,1.593875,0.006545,-0.708522,1.473612,0.120263,0.305000,0.045669,0.094170,4.818869,2.770665,7.267129,222.646376
20200,5,0.000282,0.734914,-0.064256,1.598341,0.006613,-0.708692,1.477168,0.121173,0.300625,0.046426,0.096129,4.846004,3.505146,7.267235,222.413792
20300,5,0.000282,0.735732,-0.063737,1.598938,0.006624,-0.703607,1.477362,0.121576,0.298320,0.045112,0.095841,4.846653,3.062265,7.267743,222.168925
20400,5,0.000282,0.732409,-0.065230,1.595278,0.006572,-0.718019,1.476826,0.118452,0.301836,0.044927,0.095378,4.848537,1.737219,7.266173,221.987569
20500,5,0.000281,0.733908,-0.064559,1.596935,0.006553,-0.711127,1.477888,0.119047,0.301641,0.045837,0.094446,4.828259,1.900494,7.267275,221.724544
20600,5,0.000281,0.736230,-0.064128,1.600716,0.006617,-0.707452,1.480359,0.120358,0.302070,0.046943,0.094315,4.835329,1.421460,7.266651,221.514232
20700,5,0.000281,0.735709,-0.065153,1.601723,0.006598,-0.717511,1.481430,0.120293,0.296602,0.044036,0.092813,4.821504,1.456701,7.268000,221.243807
20800,5,0.000281,0.735500,-0.063775,1.598550,0.006603,-0.703784,1.478543,0.120007,0.299609,0.044385,0.095859,4.842430,3.246196,7.268972,220.984942
20900,5,0.000281,0.735838,-0.064667,1.601009,0.006597,-0.712638,1.481423,0.119586,0.302422,0.044163,0.096988,4.857935,3.018454,7.269515,220.739177
21000,5,0.000280,0.735165,-0.065020,1.600370,0.006590,-0.716103,1.479821,0.120548,0.300508,0.046174,0.095717,4.861265,3.621318,7.268810,220.531282
21100,5,0.000280,0.731969,-0.065486,1.594909,0.006631,-0.721176,1.475741,0.119168,0.302539,0.044436,0.096538,4.864520,4.495338,7.268521,220.310754
21200,5,0.000280,0.736272,-0.064868,1.602278,0.006564,-0.714318,1.481903,0.120375,0.299023,0.045515,0.097005,4.854454,4.613943,7.269857,220.041016
21300,5,0.000280,0.733197,-0.065063,1.596521,0.006579,-0.716427,1.475883,0.120637,0.309414,0.047590,0.097690,4.846592,6.769953,7.270674,219.787066
21400,5,0.000280,0.734929,-0.063859,1.597576,0.006662,-0.705209,1.475595,0.121981,0.303750,0.044937,0.098726,4.858899,4.933445,7.271012,219.547605
21500,5,0.000279,0.735992,-0.063906,1.599797,0.006589,-0.704953,1.481390,0.118407,0.298398,0.044089,0.098366,4.861619,4.383768,7.271161,219.313894
21600,5,0.000279,0.734833,-0.064896,1.599458,0.006597,-0.714928,1.477990,0.121468,0.301875,0.045706,0.094416,4.832270,3.856439,7.271502,219.074404
21700,5,0.000279,0.734555,-0.064944,1.598999,0.006542,-0.714857,1.479446,0.119552,0.296289,0.044138,0.095666,4.832708,4.208210,7.272057,218.828504
21800,5,0.000279,0.733690,-0.064898,1.597176,0.006575,-0.714728,1.476984,0.120192,0.301836,0.045076,0.096743,4.823078,3.440274,7.271671,218.610905
21900,5,0.000279,0.739378,-0.064285,1.607327,0.006682,-0.709668,1.484359,0.122968,0.299180,0.046545,0.096593,4.813504,3.612125,7.273050,218.340306
22000,5,0.000278,0.735326,-0.065221,1.601093,0.006638,-0.718585,1.478636,0.122457,0.300391,0.045652,0.095752,4.824438,4.109791,7.272357,218.131929
22000,0.004674,0.006539,0.007690,-0.063256,0.006324,-0.695801,0.068996,0.304688,0.122413,4.824047,0.041005,0.101285
22100,5,0.000278,0.736106,-0.065113,1.602439,0.006608,-0.717214,1.478302,0.124137,0.298164,0.045947,0.096173,4.824597,4.426121,7.272151,217.908925
22200,5,0.000278,0.733731,-0.065436,1.598334,0.006600,-0.720358,1.476861,0.121473,0.301445,0.048398,0.095664,4.827054,6.293402,7.272605,217.666158
22300,5,0.000278,0.733939,-0.065663,1.599205,0.006587,-0.722508,1.477211,0.121994,0.300977,0.049575,0.095235,4.835645,3.476527,7.270982,217.485528
22400,5,0.000277,0.735940,-0.064879,1.601636,0.006663,-0.715411,1.479350,0.122286,0.305781,0.046787,0.096157,4.852365,5.284811,7.271801,217.231845
22500,5,0.000277,0.736479,-0.064532,1.602021,0.006636,-0.711678,1.480347,0.121674,0.298789,0.044834,0.100898,4.871212,3.201442,7.272740,216.974627
22600,5,0.000277,0.732166,-0.065249,1.594829,0.006604,-0.718528,1.474541,0.120288,0.307148,0.046934,0.096699,4.869120,3.143811,7.273425,216.725037
22700,5,0.000277,0.738923,-0.063425,1.604694,0.006608,-0.700322,1.483669,0.121025,0.299844,0.046206,0.099733,4.874556,2.616239,7.274178,216.473494
22800,5,0.000277,0.735377,-0.064708,1.600171,0.006624,-0.713320,1.478591,0.121580,0.303828,0.046343,0.097783,4.854403,1.999723,7.274944,216.221591
22900,5,0.000276,0.738151,-0.064129,1.604561,0.006620,-0.707493,1.483830,0.120731,0.300938,0.045181,0.098260,4.839753,2.506675,7.273219,216.043714
23000,5,0.000276,0.735605,-0.064903,1.601015,0.006597,-0.714997,1.479580,0.121435,0.298672,0.045964,0.096026,4.837454,1.917383,7.272946,215.822675
23100,5,0.000276,0.735477,-0.064680,1.600315,0.006632,-0.713122,1.479697,0.120618,0.298125,0.046113,0.095749,4.836032,1.820504,7.274790,215.538875
23200,5,0.000276,0.734889,-0.064665,1.599108,0.006598,-0.712631,1.477590,0.121518,0.302461,0.047053,0.094374,4.829094,1.787953,7.273703,215.341952
23300,5,0.000275,0.735031,-0.064212,1.598485,0.006567,-0.707783,1.476330,0.122156,0.302422,0.046350,0.093890,4.823980,1.285757,7.273179,215.128293
23400,5,0.000275,0.732823,-0.064837,1.595320,0.006610,-0.714475,1.476230,0.119090,0.297148,0.044390,0.095252,4.824109,1.573539,7.274616,214.856711
23500,6,0.000275,0.736382,-0.064643,1.602049,0.006621,-0.712645,1.480782,0.121268,0.302031,0.045117,0.094716,4.818642,1.523876,7.271882,214.708299
23600,6,0.000275,0.736341,-0.065112,1.602906,0.006587,-0.716992,1.482286,0.120620,0.300859,0.043535,0.097698,4.824194,2.435782,7.271615,214.486967
23700,6,0.000275,0.733788,-0.063947,1.595470,0.006668,-0.706147,1.475096,0.120374,0.298359,0.047178,0.099113,4.827986,3.686430,7.270253,214.297915
23800,6,0.000274,0.737373,-0.064688,1.604122,0.006671,-0.713592,1.479260,0.124862,0.298398,0.045542,0.097230,4.823822,3.663231,7.271766,214.024125
23900,6,0.000274,0.734563,-0.064678,1.598483,0.006625,-0.713038,1.478686,0.119797,0.294961,0.044639,0.094266,4.808329,1.520562,7.271278,213.809280
24000,6,0.000274,0.733064,-0.064472,1.595073,0.006600,-0.710718,1.472912,0.122161,0.306211,0.042942,0.093557,4.795186,1.205577,7.271337,213.578328
24000,0.004741,0.006462,0.007627,-0.060505,0.006319,-0.668233,0.067419,0.288574,0.121359,4.815158,0.042584,0.094814
24100,6,0.000274,0.734133,-0.064204,1.596674,0.006637,-0.708411,1.477515,0.119159,0.300898,0.043777,0.095951,4.818724,2.729108,7.270735,213.366773
24200,6,0.000273,0.735334,-0.064285,1.599239,0.006617,-0.709022,1.477225,0.122014,0.295469,0.043506,0.096593,4.815910,2.050910,7.271347,213.119613
24300,6,0.000273,0.734898,-0.063593,1.596983,0.006618,-0.702112,1.476380,0.120603,0.302070,0.046489,0.096684,4.815525,2.585421,7.272717,212.850290
24400,6,0.000273,0.735626,-0.064349,1.599950,0.006656,-0.710047,1.478605,0.121344,0.296523,0.046726,0.095590,4.796042,2.161683,7.270329,212.690982
24500,6,0.000273,0.735990,-0.063977,1.599934,0.006608,-0.705852,1.479708,0.120225,0.300781,0.046150,0.093807,4.788097,2.072373,7.271241,212.435067
24600,6,0.000272,0.736490,-0.064528,1.602036,0.006579,-0.711075,1.481351,0.120685,0.296992,0.043972,0.095986,4.799189,1.862807,7.271828,212.188732
24700,6,0.000272,0.737032,-0.064185,1.602434,0.006621,-0.708063,1.478984,0.123450,0.301094,0.045979,0.097409,4.809155,2.202945,7.270609,211.995074
24800,6,0.000272,0.736666,-0.064638,1.602609,0.006575,-0.712139,1.481383,0.121226,0.302812,0.047534,0.096701,4.802946,3.620878,7.269942,211.785285
24900,6,0.000272,0.736558,-0.064784,1.602685,0.006659,-0.714430,1.480432,0.122253,0.300938,0.045034,0.100137,4.812457,5.623191,7.271179,211.520018
25000,6,0.000272,0.733985,-0.064976,1.597921,0.006660,-0.716359,1.475775,0.122146,0.300117,0.046633,0.098088,4.824743,4.297635,7.270624,211.306932
25100,6,0.000271,0.736279,-0.065229,1.603016,0.006594,-0.718231,1.481508,0.121508,0.301758,0.046394,0.095477,4.819302,3.706905,7.270299,211.087159
25200,6,0.000271,0.734235,-0.064350,1.597170,0.006553,-0.709038,1.476799,0.120371,0.299297,0.046169,0.096408,4.823807,4.017228,7.272156,210.804070
25300,6,0.000271,0.734761,-0.063769,1.597060,0.006693,-0.704617,1.475630,0.121429,0.306211,0.045388,0.097510,4.827641,6.088582,7.273956,210.522769
25400,6,0.000271,0.736399,-0.064796,1.602389,0.006630,-0.714257,1.481456,0.120933,0.298438,0.045110,0.096629,4.833259,3.631994,7.274487,210.278278
25500,6,0.000270,0.734458,-0.065011,1.598938,0.006625,-0.716360,1.477661,0.121277,0.300859,0.047478,0.097726,4.839506,4.482687,7.274155,210.058771
25600,6,0.000270,0.734704,-0.064606,1.598620,0.006560,-0.711666,1.478406,0.120214,0.298672,0.047141,0.096750,4.849297,7.617958,7.274886,209.808554
25700,6,0.000270,0.733475,-0.064731,1.596412,0.006597,-0.713279,1.476391,0.120021,0.307266,0.045249,0.094918,4.848471,6.766493,7.274732,209.583896
25800,6,0.000270,0.739704,-0.064376,1.608159,0.006627,-0.710027,1.485862,0.122298,0.296133,0.041052,0.096556,4.831954,13.783783,7.275590,209.330101
25900,6,0.000269,0.735384,-0.064680,1.600127,0.006604,-0.712838,1.478010,0.122117,0.301367,0.044661,0.096403,4.853389,17.269094,7.275226,209.111491
26000,6,0.000269,0.735398,-0.064354,1.599503,0.006653,-0.710066,1.478647,0.120855,0.298906,0.045872,0.097471,4.855160,6.490819,7.276674,208.840831
26000,0.004719,0.006481,0.007717,-0.064233,0.006282,-0.705151,0.068636,0.293457,0.119458,4.850635,0.047638,0.097798
26100,6,0.000269,0.734478,-0.063859,1.596673,0.006513,-0.703719,1.477070,0.119603,0.301289,0.045208,0.096738,4.838079,4.533807,7.276543,208.615543
26200,6,0.000269,0.733329,-0.065616,1.597889,0.006588,-0.722041,1.477601,0.120288,0.301445,0.045591,0.095908,4.850480,8.379462,7.277445,208.360681
26300,6,0.000268,0.736774,-0.064128,1.601804,0.006634,-0.707618,1.479314,0.122490,0.302656,0.047842,0.096721,4.849405,5.742322,7.278103,208.112850
26400,6,0.000268,0.735844,-0.064783,1.601254,0.006652,-0.714341,1.478870,0.122384,0.300625,0.044509,0.096385,4.830846,4.622650,7.278117,207.883453
26500,6,0.000268,0.732492,-0.064738,1.594461,0.006542,-0.712807,1.475371,0.119089,0.303047,0.043081,0.095537,4.829364,8.066384,7.278432,207.645468
26600,6,0.000268,0.738146,-0.063909,1.604110,0.006626,-0.705350,1.483413,0.120697,0.296875,0.041750,0.096546,4.835960,7.044206,7.278723,207.408167
26700,6,0.000267,0.734344,-0.065551,1.599790,0.006592,-0.721426,1.477814,0.121976,0.301094,0.039712,0.095487,4.824572,12.053172,7.279803,207.148463
26800,6,0.000267,0.737792,-0.065118,1.605820,0.006538,-0.716561,1.484195,0.121625,0.296016,0.044495,0.093294,4.820987,13.730277,7.279305,206.933681
26900,6,0.000267,0.735102,-0.064263,1.598731,0.006614,-0.708778,1.478871,0.119860,0.298203,0.045596,0.093946,4.816787,8.313763,7.278040,206.740635
27000,6,0.000267,0.736222,-0.064381,1.601205,0.006647,-0.710283,1.480650,0.120555,0.298789,0.043137,0.096772,4.841441,7.557597,7.277814,206.518060
27100,6,0.000266,0.734829,-0.064882,1.599422,0.006619,-0.715009,1.477538,0.121884,0.303672,0.043892,0.095624,4.828108,5.507374,7.276340,206.330830
27200,6,0.000266,0.733411,-0.065331,1.597483,0.006534,-0.718649,1.476753,0.120730,0.304375,0.042480,0.096237,4.844287,10.779148,7.276653,206.092913
27300,6,0.000266,0.732962,-0.065594,1.597111,0.006559,-0.721532,1.475902,0.121209,0.299961,0.043694,0.095634,4.842077,4.202680,7.276245,205.875424
27400,7,0.000266,0.737907,-0.064403,1.604621,0.006594,-0.709971,1.481224,0.123397,0.300156,0.044998,0.096390,4.834235,6.741292,7.274630,205.692033
27500,7,0.000265,0.736820,-0.063477,1.600594,0.006591,-0.700679,1.481072,0.119521,0.299961,0.047458,0.093762,4.800996,6.871797,7.273764,205.487377
27600,7,0.000265,0.733553,-0.064099,1.595304,0.006624,-0.707229,1.475288,0.120015,0.298789,0.046526,0.093808,4.805618,4.751438,7.273491,205.265940
27700,7,0.000265,0.736588,-0.063747,1.600669,0.006656,-0.704027,1.478214,0.122455,0.299727,0.042927,0.093916,4.805087,3.327382,7.273913,205.024904
27800,7,0.000264,0.733480,-0.065469,1.597899,0.006662,-0.721310,1.478285,0.119614,0.294141,0.041406,0.093145,4.786518,4.051862,7.275065,204.763357
27900,7,0.000264,0.734874,-0.064062,1.597873,0.006614,-0.706757,1.474824,0.123049,0.302148,0.039590,0.096225,4.804422,4.172490,7.274706,204.544341
28000,7,0.000264,0.733635,-0.065014,1.597297,0.006576,-0.715901,1.477300,0.119997,0.300391,0.044556,0.093349,4.810359,5.235870,7.275016,204.306546
28000,0.004699,0.006423,0.007811,-0.062109,0.006254,-0.683622,0.065679,0.299805,0.120996,4.827890,0.042113,0.096001
28100,7,0.000264,0.734473,-0.064291,1.597530,0.006555,-0.708463,1.477197,0.120333,0.300000,0.041572,0.095228,4.824434,6.873290,7.274724,204.085649
28200,7,0.000263,0.733620,-0.064865,1.596970,0.006562,-0.714264,1.476151,0.120819,0.298477,0.043503,0.094434,4.832136,3.955812,7.274976,203.849458
28300,7,0.000263,0.735010,-0.065480,1.600980,0.006541,-0.720212,1.479103,0.121877,0.302148,0.044397,0.096923,4.835237,4.623667,7.275534,203.604756
28400,7,0.000263,0.734614,-0.065476,1.600179,0.006621,-0.720964,1.478582,0.121597,0.301055,0.045957,0.097335,4.855685,4.593505,7.275419,203.378894
28500,7,0.000263,0.736858,-0.065202,1.604119,0.006586,-0.717879,1.482254,0.121865,0.294922,0.045620,0.096154,4.840641,5.208229,7.275369,203.151212
28600,7,0.000262,0.735995,-0.064716,1.601422,0.006658,-0.713738,1.479072,0.122351,0.302539,0.045725,0.096297,4.835699,4.895722,7.276155,202.900207
28700,7,0.000262,0.735726,-0.063789,1.599030,0.006597,-0.703863,1.479204,0.119827,0.305937,0.042793,0.096653,4.837655,6.047177,7.276500,202.661549
28800,7,0.000262,0.735998,-0.064950,1.601897,0.006618,-0.715681,1.481813,0.120083,0.298125,0.044119,0.095230,4.838673,5.394184,7.277102,202.415745
28900,7,0.000262,0.734767,-0.063856,1.597246,0.006679,-0.705351,1.476595,0.120651,0.301289,0.043496,0.094742,4.829709,7.100169,7.276236,202.210788
29000,7,0.000261,0.736629,-0.063860,1.600979,0.006599,-0.704593,1.480310,0.120669,0.298555,0.041450,0.093467,4.807049,4.742754,7.276882,201.963803
29100,7,0.000261,0.735585,-0.063864,1.598900,0.006584,-0.704484,1.477638,0.121262,0.303203,0.042092,0.090570,4.759125,6.413307,7.276973,201.732224
29200,7,0.000261,0.734994,-0.064296,1.598580,0.006673,-0.709688,1.474721,0.123860,0.301836,0.038286,0.091595,4.762723,7.286257,7.277891,201.477795
29300,7,0.000260,0.735806,-0.065251,1.602113,0.006611,-0.718623,1.481275,0.120838,0.298945,0.041489,0.092093,4.803165,9.039538,7.277927,201.247779
29400,7,0.000260,0.734850,-0.064664,1.599028,0.006608,-0.712712,1.477206,0.121822,0.299766,0.041663,0.094657,4.821377,7.246732,7.277025,201.043694
29500,7,0.000260,0.734327,-0.065285,1.599224,0.006575,-0.718601,1.479704,0.119520,0.300625,0.042913,0.094352,4.832429,6.699649,7.277918,200.790038
29600,7,0.000260,0.734063,-0.064407,1.596940,0.006579,-0.709855,1.476365,0.120575,0.301211,0.042710,0.095859,4.836989,8.557603,7.277753,200.565576
29700,7,0.000259,0.739717,-0.064019,1.607471,0.006678,-0.706968,1.485181,0.122290,0.295703,0.045315,0.094118,4.833097,39.662578,7.278271,200.322292
29800,7,0.000259,0.735880,-0.064413,1.600585,0.006632,-0.710446,1.478515,0.122069,0.298555,0.042073,0.094919,4.810976,9.483865,7.278582,200.084751
29900,7,0.000259,0.735360,-0.065280,1.601281,0.006627,-0.719076,1.477339,0.123941,0.297461,0.040906,0.095829,4.822866,4.782678,7.278415,199.860357
30000,7,0.000258,0.734456,-0.065417,1.599746,0.006532,-0.719498,1.478981,0.120765,0.299609,0.041824,0.096214,4.835819,5.521325,7.279131,199.611748
30000,0.004884,0.006454,0.007894,-0.061491,0.006367,-0.678577,0.066778,0.309082,0.122288,4.844011,0.045826,0.101866
30100,7,0.000258,0.733776,-0.065247,1.598045,0.006608,-0.718550,1.477009,0.121035,0.300000,0.039358,0.097313,4.839005,4.182795,7.278356,199.403993
30200,7,0.000258,0.735901,-0.064648,1.601098,0.006608,-0.712562,1.479419,0.121679,0.303906,0.045564,0.095611,4.828511,4.395742,7.278784,199.163317
30300,7,0.000258,0.735513,-0.064926,1.600878,0.006558,-0.714842,1.479518,0.121359,0.300898,0.043193,0.094536,4.818793,5.347333,7.277424,198.971494
30400,7,0.000257,0.732281,-0.065171,1.594903,0.006534,-0.717054,1.475340,0.119563,0.303945,0.044475,0.095599,4.814060,5.660100,7.277262,198.746922
30500,7,0.000257,0.738172,-0.063598,1.603541,0.006583,-0.701807,1.481858,0.121683,0.300039,0.045359,0.099142,4.829087,6.525505,7.278066,198.495951
30600,7,0.000257,0.735337,-0.065209,1.601091,0.006602,-0.718106,1.477750,0.123341,0.304492,0.042830,0.096098,4.832451,6.283974,7.279657,198.223635
30700,7,0.000256,0.737264,-0.065138,1.604804,0.006570,-0.717088,1.484926,0.119879,0.295430,0.043186,0.098332,4.844565,2.562442,7.278534,198.025226
30800,7,0.000256,0.736007,-0.063940,1.599893,0.006624,-0.705632,1.478654,0.121239,0.299609,0.046636,0.095373,4.840562,2.532970,7.279341,197.774309
30900,7,0.000256,0.737612,-0.064537,1.604299,0.006678,-0.712153,1.481104,0.123195,0.298789,0.043047,0.095659,4.832189,5.726041,7.278795,197.560162
31000,7,0.000256,0.734318,-0.064307,1.597251,0.006565,-0.708724,1.477808,0.119443,0.302500,0.043040,0.097101,4.836345,6.474403,7.279867,197.302131
31100,7,0.000255,0.734722,-0.063977,1.597399,0.006573,-0.705497,1.475759,0.121640,0.302773,0.044814,0.095380,4.823971,4.843750,7.280194,197.064356
31200,7,0.000255,0.733613,-0.064793,1.596812,0.006529,-0.713224,1.476882,0.119929,0.300898,0.042346,0.095347,4.822154,8.170319,7.280176,196.835906
31300,8,0.000255,0.736501,-0.065035,1.603072,0.006579,-0.716139,1.480111,0.122960,0.298711,0.038942,0.097913,4.831873,6.659514,7.276519,196.705785
31400,8,0.000254,0.737029,-0.063803,1.601664,0.006573,-0.703760,1.481325,0.120339,0.297344,0.040422,0.097224,4.818804,11.354037,7.275898,196.493512
31500,8,0.000254,0.735340,-0.064126,1.598932,0.006638,-0.707635,1.476181,0.122751,0.301367,0.039368,0.097089,4.825720,7.869414,7.275816,196.266658
31600,8,0.000254,0.735695,-0.064561,1.600511,0.006665,-0.712253,1.477801,0.122710,0.298008,0.040090,0.095226,4.808574,8.168918,7.275802,196.037952
31700,8,0.000254,0.734942,-0.065030,1.599944,0.006570,-0.716004,1.478104,0.121839,0.294531,0.042356,0.094906,4.822250,15.426806,7.275627,195.813584
31800,8,0.000253,0.734446,-0.065153,1.599200,0.006582,-0.717350,1.475375,0.123825,0.297539,0.044419,0.095637,4.826770,8.581974,7.275209,195.595766
31900,8,0.000253,0.734072,-0.064280,1.596704,0.006581,-0.708608,1.477093,0.119611,0.301953,0.045002,0.097323,4.825366,8.760668,7.276179,195.340614
32000,8,0.000253,0.734844,-0.064631,1.598949,0.006546,-0.711763,1.476712,0.122237,0.297734,0.045491,0.096186,4.807647,11.780264,7.276908,195.092015
32000,0.004771,0.006465,0.007778,-0.063574,0.006309,-0.698829,0.065623,0.312012,0.121601,4.814128,0.043439,0.101993
32100,8,0.000252,0.734014,-0.065291,1.598610,0.006619,-0.719099,1.477215,0.121396,0.299805,0.042834,0.096772,4.810182,15.413955,7.276959,194.861614
32200,8,0.000252,0.734502,-0.064320,1.597643,0.006554,-0.708737,1.477184,0.120459,0.299727,0.045513,0.094358,4.806415,9.473045,7.277043,194.630346
32300,8,0.000252,0.736467,-0.064563,1.602058,0.006636,-0.711990,1.479662,0.122397,0.300586,0.043818,0.096756,4.811864,11.404531,7.277108,194.399575
