step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
29700,7,0.000259,-1.624844,-0.316660,1.478311,0.064287,-0.761867,1.451399,0.026912,0.346289,0.163740,0.115545,2.578168,278.407911,4.402166,331.200631
29800,7,0.000259,-1.464844,-0.315186,1.469513,0.064141,-0.758865,1.444802,0.024712,0.348359,0.159102,0.114358,2.574267,50.289586,4.402728,330.779750
29900,7,0.000259,-1.093594,-0.315078,1.466158,0.064165,-0.758172,1.443002,0.023156,0.337578,0.157178,0.118161,2.552568,111.657382,4.403146,330.369881
30000,7,0.000258,-0.963906,-0.324766,1.465901,0.063970,-0.777243,1.444025,0.021876,0.348867,0.168691,0.112689,2.572180,177.431946,4.403778,329.944007
30000,0.003030,0.003817,0.004947,-0.375051,0.003957,-0.758015,0.068004,0.328613,0.020593,2.528080,0.158070,0.112402
30100,7,0.000258,-0.600781,-0.321270,1.463600,0.063965,-0.770253,1.441551,0.022049,0.347813,0.163047,0.113006,2.571222,181.698287,4.403964,329.551609
30200,7,0.000258,-1.658281,-0.313242,1.465811,0.064192,-0.755212,1.443145,0.022666,0.355312,0.159658,0.117359,2.583095,242.882809,4.404639,329.122731
30300,7,0.000258,-1.772344,-0.317227,1.464060,0.064216,-0.763022,1.442979,0.021081,0.347734,0.167588,0.115510,2.560737,96.910524,4.405304,328.694665
30400,7,0.000257,-1.678594,-0.312363,1.461703,0.064146,-0.752937,1.439660,0.022043,0.349375,0.169141,0.112859,2.587336,317.767266,4.405965,328.267111
30500,7,0.000257,-1.266094,-0.319141,1.469051,0.064204,-0.766649,1.446562,0.022489,0.348984,0.167900,0.112926,2.575246,138.929142,4.406567,327.844013
30600,7,0.000257,-0.816250,-0.323027,1.463628,0.064033,-0.774056,1.441512,0.022116,0.353008,0.170215,0.108674,2.569361,106.073871,4.407219,327.417373
30700,7,0.000256,-0.406562,-0.313633,1.469472,0.064114,-0.755744,1.447558,0.021914,0.344062,0.165801,0.110572,2.539672,112.104653,4.407869,326.990992
30800,7,0.000256,-0.869844,-0.314111,1.464771,0.064292,-0.757022,1.442987,0.021784,0.347578,0.165811,0.111827,2.576304,141.077928,4.408454,326.569487
30900,7,0.000256,-1.641719,-0.315840,1.465394,0.064126,-0.760256,1.443678,0.021716,0.350703,0.163066,0.112641,2.555724,341.806818,4.409041,326.148032
31000,7,0.000256,-1.785313,-0.313633,1.459486,0.064150,-0.755627,1.438159,0.021327,0.353633,0.161465,0.113057,2.574553,184.991673,4.409679,325.722876
31100,7,0.000255,-1.727656,-0.314160,1.456139,0.064268,-0.756911,1.436022,0.020117,0.351797,0.172910,0.110842,2.575237,355.264085,4.410327,325.297154
31200,7,0.000255,-1.967500,-0.312402,1.461294,0.064141,-0.753097,1.439542,0.021751,0.345508,0.163320,0.110358,2.557453,98.568442,4.411005,324.869306
31300,8,0.000255,-2.011875,-0.313682,1.464286,0.064199,-0.755811,1.442847,0.021439,0.346484,0.162285,0.112370,2.549291,810.003023,4.411096,324.484734
31400,8,0.000254,-1.921250,-0.310410,1.464650,0.064277,-0.749496,1.443484,0.021166,0.347422,0.167930,0.115676,2.566758,248.777247,4.411806,324.054708
31500,8,0.000254,-1.643906,-0.315811,1.463180,0.064248,-0.759986,1.441864,0.021316,0.350000,0.172373,0.106939,2.582545,196.621240,4.412465,323.628628
31600,8,0.000254,-1.866094,-0.315625,1.460483,0.064272,-0.759764,1.438822,0.021661,0.352656,0.168516,0.114404,2.577992,203.626292,4.413163,323.199822
31700,8,0.000254,-1.921875,-0.322520,1.461024,0.063943,-0.772737,1.440236,0.020789,0.346094,0.165488,0.111994,2.539652,912.617333,4.413842,322.772489
31800,8,0.000253,-2.117344,-0.309580,1.459971,0.064172,-0.747149,1.436709,0.023261,0.351875,0.171387,0.112004,2.546782,347.821433,4.414504,322.346534
31900,8,0.000253,-2.148750,-0.314980,1.466170,0.064263,-0.758599,1.442249,0.023921,0.349922,0.166240,0.114437,2.568184,702.279558,4.415106,321.925056
32000,8,0.000253,-1.605938,-0.316973,1.455359,0.064224,-0.762649,1.435390,0.019969,0.352656,0.168682,0.114529,2.564105,57.287245,4.415773,321.499032
32000,0.002708,0.003602,0.004817,-0.383357,0.003621,-0.773957,0.067920,0.320801,0.018400,2.536110,0.155267,0.114128
32100,8,0.000252,-1.792188,-0.320059,1.459361,0.064102,-0.768293,1.439347,0.020014,0.351367,0.163447,0.117087,2.542012,145.352131,4.416217,321.089269
32200,8,0.000252,-2.242031,-0.316484,1.461008,0.064185,-0.761130,1.439144,0.021864,0.351641,0.166895,0.111130,2.550534,319.651441,4.416753,320.672979
32300,8,0.000252,-2.275469,-0.315703,1.464123,0.064324,-0.759961,1.443560,0.020563,0.344375,0.161943,0.109966,2.553235,196.889230,4.417351,320.252244
32400,8,0.000251,-2.125781,-0.312578,1.464470,0.064199,-0.753735,1.443199,0.021271,0.343008,0.170547,0.110347,2.584681,190.320437,4.417891,319.835875
32500,8,0.000251,-1.798281,-0.315762,1.464314,0.064307,-0.760100,1.443050,0.021265,0.348438,0.167354,0.113518,2.585977,154.058836,4.418328,319.427034
32600,8,0.000251,-2.295937,-0.316963,1.466367,0.064250,-0.762415,1.443253,0.023114,0.347187,0.163516,0.113469,2.554318,376.255934,4.418819,319.014332
32700,8,0.000251,-2.346719,-0.318184,1.464835,0.064185,-0.764927,1.444189,0.020646,0.349570,0.161787,0.114036,2.572110,304.841664,4.419334,318.600060
32800,8,0.000250,-2.272344,-0.315264,1.460649,0.064065,-0.758430,1.438988,0.021661,0.344258,0.163086,0.118041,2.580143,461.246525,4.419923,318.180536
32900,8,0.000250,-1.375000,-0.316299,1.466894,0.064246,-0.761251,1.444669,0.022225,0.345547,0.166914,0.117295,2.562833,266.185620,4.420456,317.765074
33000,8,0.000250,-1.478438,-0.316895,1.467219,0.064248,-0.762152,1.442271,0.024948,0.351367,0.173975,0.117240,2.558574,225.868464,4.420989,317.349835
33100,8,0.000249,-1.069063,-0.313350,1.463746,0.064224,-0.755108,1.439154,0.024592,0.350352,0.170361,0.114667,2.544164,426.861347,4.421573,316.930986
33200,8,0.000249,-2.017031,-0.315527,1.472926,0.064243,-0.759953,1.446915,0.026011,0.344258,0.170537,0.112051,2.551345,424.160899,4.422106,316.515855
33300,8,0.000249,-2.093594,-0.316611,1.470728,0.064248,-0.761633,1.445407,0.025321,0.343750,0.152803,0.116706,2.567344,1508.796692,4.422679,316.097987
33400,8,0.000248,-2.517500,-0.315820,1.475773,0.064077,-0.759860,1.447246,0.028527,0.344414,0.156895,0.115387,2.565730,478.895716,4.423254,315.680131
33500,8,0.000248,-2.486562,-0.315088,1.472019,0.064146,-0.758505,1.444705,0.027314,0.345898,0.169590,0.111342,2.572986,1163.396926,4.423765,315.266916
33600,8,0.000248,-2.506094,-0.315215,1.481390,0.064221,-0.759279,1.453115,0.028275,0.350156,0.161807,0.115354,2.549017,2429.980313,4.424329,314.849995
33700,8,0.000248,-1.862656,-0.313789,1.475338,0.064189,-0.756100,1.448307,0.027031,0.345781,0.164287,0.116192,2.560393,2664.982721,4.424834,314.437395
33800,8,0.000247,-1.594219,-0.311279,1.473885,0.064148,-0.750712,1.447091,0.026794,0.338359,0.161904,0.113578,2.572989,921.763942,4.425337,314.025038
33900,8,0.000247,-2.393906,-0.313213,1.475094,0.064146,-0.754947,1.448976,0.026119,0.343672,0.165195,0.108952,2.562349,479.102418,4.425894,313.608928
34000,8,0.000247,-2.393281,-0.315937,1.473699,0.063943,-0.759971,1.448250,0.025449,0.345664,0.162803,0.114304,2.571419,1776.237508,4.426404,313.196281
34000,0.002997,0.003952,0.005032,-0.370591,0.003892,-0.748966,0.067647,0.325195,0.021703,2.560546,0.165359,0.114056
34100,8,0.000246,-2.398281,-0.313682,1.476100,0.064214,-0.755797,1.450387,0.025713,0.345156,0.164844,0.113894,2.551339,1008.849247,4.426822,312.790247
34200,8,0.000246,-2.292187,-0.315156,1.481768,0.064287,-0.758885,1.452679,0.029089,0.339102,0.171553,0.108813,2.569133,225.124433,4.427317,312.378828
34300,8,0.000246,2.558359,-0.313643,1.482593,0.064131,-0.755600,1.453679,0.028915,0.340859,0.173330,0.110144,2.577105,851.641602,4.427861,311.963989
34400,8,0.000245,2.040391,-0.313369,1.476094,0.064194,-0.754972,1.452149,0.023945,0.343320,0.165381,0.115510,2.553982,139.380232,4.428403,311.549488
34500,8,0.000245,-2.010781,-0.313906,1.469962,0.064087,-0.755914,1.446470,0.023492,0.351133,0.167178,0.113631,2.551273,348.918426,4.428840,311.142437
34600,8,0.000245,-0.833516,-0.319395,1.477607,0.064124,-0.767135,1.454797,0.022810,0.340430,0.157002,0.115718,2.565167,925.669208,4.429272,310.735775
34700,8,0.000244,-2.369687,-0.316582,1.473019,0.064182,-0.761707,1.449509,0.023510,0.345195,0.167842,0.109334,2.572026,259.009405,4.429760,310.325314
34800,8,0.000244,-2.063906,-0.317344,1.470544,0.064263,-0.763302,1.447287,0.023257,0.347227,0.164795,0.111810,2.584953,970.180199,4.430211,309.917494
34900,8,0.000244,-2.465000,-0.317129,1.465415,0.064280,-0.762904,1.444836,0.020579,0.342852,0.165527,0.115393,2.593147,933.206117,4.430676,309.508844
35000,8,0.000243,-2.643125,-0.316270,1.464656,0.064248,-0.761233,1.440531,0.024125,0.352344,0.167920,0.106841,2.572531,856.383589,4.431096,309.103361
35100,8,0.000243,-2.715625,-0.317422,1.467946,0.064209,-0.763774,1.446651,0.021296,0.346523,0.170801,0.111617,2.585414,4523.453754,4.431368,308.708294
35200,9,0.000243,-2.909063,-0.315840,1.472269,0.064248,-0.760145,1.450082,0.022187,0.334766,0.168389,0.114663,2.582162,283.270361,4.431344,308.333835
35300,9,0.000242,-2.235937,-0.318369,1.470817,0.064238,-0.765281,1.449278,0.021539,0.345820,0.163486,0.113432,2.596557,148.685159,4.431903,307.918920
35400,9,0.000242,-3.024219,-0.313457,1.470050,0.064258,-0.755657,1.447038,0.023012,0.343789,0.165400,0.104188,2.573500,164.121153,4.432416,307.507235
35500,9,0.000242,-2.860000,-0.315840,1.466602,0.064146,-0.760021,1.442240,0.024362,0.348789,0.160771,0.109833,2.598674,344.146898,4.432932,307.095471
35600,9,0.000241,-2.610781,-0.317822,1.461791,0.063965,-0.763736,1.440857,0.020934,0.344062,0.166113,0.110685,2.579872,118.012166,4.433422,306.685561
35700,9,0.000241,-2.831250,-0.314805,1.461099,0.064160,-0.757879,1.439143,0.021956,0.349961,0.169805,0.106409,2.549534,275.695248,4.433910,306.275963
35800,9,0.000241,-2.735000,-0.309229,1.470789,0.064292,-0.746798,1.446372,0.024418,0.344141,0.171973,0.107255,2.564636,451.356591,4.434364,305.868774
35900,9,0.000241,-2.733906,-0.317090,1.472322,0.064272,-0.762366,1.445876,0.026446,0.343477,0.166836,0.113839,2.565661,1137.268569,4.434869,305.458119
36000,9,0.000240,-3.174688,-0.318105,1.469401,0.064111,-0.764853,1.445895,0.023505,0.343789,0.167402,0.111397,2.589294,117.073800,4.435317,305.051496
36000,0.002946,0.004025,0.004624,-0.367268,0.003982,-0.742499,0.066583,0.328613,0.022689,2.623616,0.160635,0.109685
36100,9,0.000240,-3.070156,-0.317881,1.465883,0.064199,-0.764233,1.442209,0.023674,0.348516,0.168232,0.114908,2.597732,350.890878,4.435690,304.650113
36200,9,0.000240,-2.224531,-0.311172,1.470747,0.064263,-0.751093,1.447917,0.022830,0.344453,0.168057,0.116615,2.554804,175.057203,4.436181,304.240694
36300,9,0.000239,0.029375,-0.314414,1.465653,0.064243,-0.757628,1.444169,0.021484,0.341289,0.154082,0.120029,2.581877,51.866866,4.436672,303.831311
36400,9,0.000239,-2.235469,-0.314238,1.463822,0.064297,-0.757155,1.441737,0.022085,0.346172,0.160811,0.114086,2.570918,401.667180,4.437106,303.425974
36500,9,0.000239,-1.602031,-0.317461,1.468901,0.064197,-0.763368,1.448216,0.020685,0.346953,0.159990,0.115946,2.572225,112.926795,4.437551,303.019960
36600,9,0.000238,-1.600781,-0.316465,1.466169,0.064097,-0.761076,1.444086,0.022083,0.346484,0.172061,0.111022,2.556409,167.796706,4.438010,302.613097
36700,9,0.000238,-2.957031,-0.314473,1.465440,0.064150,-0.757248,1.440733,0.024706,0.347734,0.166660,0.113556,2.560013,1042.094288,4.438528,302.202295
36800,9,0.000238,-3.412500,-0.317227,1.468152,0.064180,-0.762831,1.444886,0.023265,0.346055,0.164287,0.111983,2.563797,210.915306,4.438992,301.795249
36900,9,0.000237,-3.079219,-0.314951,1.466192,0.064287,-0.758460,1.442622,0.023571,0.351367,0.155156,0.114452,2.603581,426.679884,4.439508,301.384734
37000,9,0.000237,-3.273125,-0.311943,1.463682,0.064302,-0.752228,1.439986,0.023697,0.350742,0.172979,0.112061,2.591637,267.895816,4.440015,300.974936
37100,9,0.000237,-2.568906,-0.316172,1.470586,0.064287,-0.760886,1.446235,0.024351,0.345352,0.163916,0.116728,2.587924,300.152898,4.440518,300.565557
37200,9,0.000236,-2.268125,-0.311592,1.464393,0.064233,-0.751605,1.440203,0.024190,0.349961,0.170898,0.112367,2.577066,1075.009552,4.440973,300.159472
37300,9,0.000236,-1.326719,-0.317686,1.463102,0.064065,-0.763585,1.440490,0.022612,0.350703,0.169902,0.110378,2.580608,300.065080,4.441439,299.752708
37400,9,0.000236,-3.156250,-0.316299,1.465766,0.064170,-0.760866,1.441832,0.023935,0.347031,0.161357,0.116820,2.580953,376.729224,4.441889,299.347096
37500,9,0.000235,-2.694844,-0.317617,1.473743,0.064236,-0.763812,1.449060,0.024683,0.348594,0.162139,0.112267,2.561902,536.174333,4.442389,298.938267
37600,9,0.000235,-2.830938,-0.313887,1.477467,0.064121,-0.756105,1.450508,0.026959,0.345117,0.161924,0.116021,2.574109,1576.705538,4.442834,298.533186
37700,9,0.000235,-3.535938,-0.314502,1.465287,0.064189,-0.757329,1.439884,0.025403,0.342109,0.164619,0.111504,2.558536,1279.245787,4.443325,298.125095
37800,9,0.000234,-2.575469,-0.317969,1.472358,0.064141,-0.764254,1.446144,0.026214,0.345977,0.168496,0.115965,2.586401,970.303391,4.443816,297.717131
37900,9,0.000234,-1.284219,-0.321230,1.466194,0.063989,-0.770526,1.441584,0.024610,0.347227,0.170459,0.110775,2.556907,744.839830,4.444310,297.308962
38000,9,0.000234,-1.228125,-0.317461,1.470791,0.064126,-0.763472,1.446707,0.024084,0.349687,0.170273,0.109532,2.559834,3274.547963,4.444747,296.904762
38000,0.002980,0.003820,0.004880,-0.380651,0.003866,-0.769034,0.066786,0.331055,0.027951,2.533599,0.164018,0.108115
38100,9,0.000233,-1.913906,-0.316680,1.475713,0.064331,-0.761949,1.446284,0.029429,0.342227,0.162529,0.115088,2.582177,567.385640,4.445070,296.508267
38200,9,0.000233,-2.995625,-0.314580,1.472667,0.064255,-0.757767,1.444934,0.027733,0.342422,0.165781,0.112899,2.578754,1276.043715,4.445502,296.104540
38300,9,0.000233,-3.490000,-0.316680,1.474339,0.064209,-0.761654,1.447060,0.027279,0.342383,0.168789,0.115190,2.621732,891.670120,4.445980,295.697835
38400,9,0.000232,-3.746563,-0.315684,1.475555,0.064136,-0.759895,1.445872,0.029683,0.350703,0.168242,0.112878,2.569658,1090.225172,4.446398,295.295210
38500,9,0.000232,-3.683125,-0.315293,1.485772,0.064180,-0.758822,1.453126,0.032646,0.340586,0.166982,0.109009,2.529581,699.206492,4.446823,294.892208
38600,9,0.000231,-3.108594,-0.310254,1.483325,0.064121,-0.748930,1.452230,0.031095,0.338203,0.161338,0.115182,2.561617,594.363382,4.447292,294.486307
38700,9,0.000231,-3.168750,-0.315459,1.482549,0.064302,-0.759629,1.450676,0.031873,0.343945,0.157939,0.115370,2.572309,984.121128,4.447761,294.080522
38800,9,0.000231,-3.293125,-0.313516,1.481544,0.064285,-0.755755,1.450281,0.031263,0.344805,0.161689,0.111980,2.581412,397.671522,4.448186,293.677793
38900,9,0.000230,-3.382969,-0.314033,1.471428,0.064194,-0.756700,1.441727,0.029701,0.349648,0.156553,0.119112,2.590068,695.928651,4.448524,293.280811
39000,9,0.000230,-2.138281,-0.311738,1.476174,0.064185,-0.751812,1.448559,0.027615,0.341914,0.167695,0.113618,2.585782,745.161664,4.448947,292.878261
39100,10,0.000230,-3.300469,-0.320449,1.474598,0.064148,-0.769387,1.448333,0.026265,0.343867,0.167461,0.112643,2.545109,637.882026,4.448962,292.502690
39200,10,0.000229,-3.804844,-0.312754,1.480005,0.064258,-0.754301,1.452634,0.027371,0.343672,0.168818,0.109847,2.526581,920.786639,4.449338,292.103409
39300,10,0.000229,-3.960781,-0.320410,1.476950,0.064302,-0.769371,1.447722,0.029228,0.344414,0.167510,0.110922,2.588423,368.588240,4.449761,291.701089
39400,10,0.000229,-2.198906,-0.306650,1.488114,0.064268,-0.741790,1.452041,0.036073,0.344883,0.176787,0.112283,2.553013,671.178567,4.450131,291.302288
39500,10,0.000228,-3.283437,-0.316689,1.484383,0.064124,-0.761972,1.449757,0.034626,0.333789,0.163516,0.107479,2.568902,510.397554,4.450544,290.900750
39600,10,0.000228,-3.212500,-0.314336,1.478465,0.064194,-0.757111,1.447334,0.031131,0.342500,0.160400,0.113314,2.581726,764.696959,4.450911,290.502332
39700,10,0.000228,-3.877187,-0.310488,1.485693,0.064419,-0.749726,1.450692,0.035001,0.329805,0.159580,0.119934,2.628928,446.734838,4.451310,290.101855
39800,10,0.000227,-3.612656,-0.311572,1.483918,0.064321,-0.751624,1.449881,0.034038,0.340195,0.161992,0.117188,2.604893,616.803262,4.451697,289.702266
39900,10,0.000227,-3.956719,-0.312832,1.491364,0.064277,-0.754446,1.455245,0.036120,0.339453,0.159482,0.116260,2.621478,936.649310,4.452119,289.300413
40000,10,0.000227,-3.077812,-0.309502,1.490897,0.064324,-0.747421,1.453890,0.037007,0.341055,0.165205,0.111261,2.610917,4547.097148,4.452514,288.900483
40000,0.003431,0.004352,0.005287,-0.374905,0.004331,-0.758471,0.064658,0.309570,0.049959,2.632736,0.160843,0.111698
40100,10,0.000226,-2.786250,-0.309658,1.491835,0.064343,-0.748128,1.455341,0.036493,0.336133,0.170654,0.115011,2.589010,369.500144,4.452472,288.528844
40200,10,0.000226,-3.910156,-0.305527,1.497103,0.064326,-0.739761,1.458704,0.038399,0.334219,0.174395,0.109732,2.591140,483.274634,4.452908,288.126306
40300,10,0.000226,-3.325938,-0.304824,1.491721,0.064385,-0.738777,1.454471,0.037251,0.335313,0.177510,0.110805,2.584742,404.527950,4.453298,287.726865
40400,10,0.000225,-0.529375,-0.309600,1.499368,0.064380,-0.748118,1.461290,0.038078,0.326328,0.167070,0.109076,2.600174,1898.714317,4.453732,287.324550
40500,10,0.000225,-4.027500,-0.310469,1.489119,0.064248,-0.749300,1.455088,0.034031,0.339805,0.175859,0.107816,2.613532,1311.946302,4.454112,286.925857
40600,10,0.000225,-4.134844,-0.315488,1.482590,0.064297,-0.759438,1.449912,0.032678,0.337227,0.170615,0.106685,2.556584,282.648201,4.454508,286.526210
40700,10,0.000224,-4.053594,-0.310000,1.486459,0.064282,-0.748683,1.452758,0.033702,0.341406,0.157861,0.115325,2.603181,431.943435,4.454890,286.127535
40800,10,0.000224,-2.933125,-0.310410,1.487985,0.064419,-0.749638,1.454085,0.033900,0.342227,0.162725,0.112782,2.612716,1187.978255,4.455314,285.726222
40900,10,0.000223,-4.017031,-0.311807,1.482568,0.064307,-0.752202,1.448356,0.034212,0.341992,0.154736,0.113714,2.584090,566.295746,4.455737,285.325051
41000,10,0.000223,-3.285938,-0.316865,1.481493,0.064260,-0.762442,1.449977,0.031516,0.345039,0.160234,0.113886,2.592339,159.872651,4.456155,284.924263
41100,10,0.000223,-4.124062,-0.312471,1.478391,0.064250,-0.753611,1.446869,0.031522,0.344922,0.166094,0.109051,2.578928,818.476396,4.456510,284.527560
41200,10,0.000222,-4.309531,-0.314922,1.478940,0.064102,-0.758001,1.448822,0.030118,0.342773,0.164766,0.112973,2.615983,173.284664,4.456863,284.131063
41300,10,0.000222,-4.333281,-0.312461,1.475546,0.064067,-0.753248,1.445969,0.029577,0.343086,0.162734,0.115038,2.607269,148.999597,4.457200,283.735649
41400,10,0.000222,-4.446562,-0.308467,1.480369,0.064341,-0.745785,1.451146,0.029222,0.345742,0.166602,0.113128,2.608283,629.799702,4.457544,283.339866
41500,10,0.000221,-4.427344,-0.312471,1.474505,0.064175,-0.753245,1.447282,0.027223,0.346172,0.161094,0.116543,2.607411,286.151980,4.457883,282.944459
41600,10,0.000221,-4.152812,-0.318076,1.464634,0.064258,-0.764826,1.439159,0.025475,0.340859,0.159355,0.111195,2.569124,631.022541,4.458266,282.546305
41700,10,0.000221,-3.999375,-0.316563,1.473569,0.064038,-0.761312,1.447591,0.025979,0.345547,0.168301,0.106368,2.550169,1644.172755,4.458648,282.148328
41800,10,0.000220,-4.478438,-0.321309,1.468727,0.063950,-0.770502,1.443670,0.025057,0.345703,0.163584,0.110660,2.575142,382.931200,4.459023,281.750825
41900,10,0.000220,-4.472812,-0.320254,1.475159,0.064150,-0.768796,1.448060,0.027099,0.348594,0.162344,0.112918,2.602298,157.092884,4.459348,281.356536
42000,10,0.000220,-3.281250,-0.313242,1.477962,0.064153,-0.754805,1.449974,0.027988,0.346328,0.165098,0.110670,2.574430,371.914713,4.459721,280.959251
42000,0.002973,0.004183,0.005113,-0.379063,0.004087,-0.766300,0.067778,0.315430,0.028578,2.547464,0.144672,0.108031
42100,10,0.000219,-2.791094,-0.309326,1.467338,0.064187,-0.747171,1.441420,0.025918,0.345625,0.163291,0.111119,2.584944,469.458918,4.459939,280.571863
42200,10,0.000219,-4.171094,-0.312969,1.474380,0.064229,-0.754606,1.448662,0.025719,0.345508,0.160645,0.113754,2.589838,691.829738,4.460275,280.177058
42300,10,0.000218,-4.558438,-0.320537,1.479456,0.064023,-0.769206,1.452410,0.027046,0.342383,0.160576,0.114968,2.605902,1482.839802,4.460596,279.783270
42400,10,0.000218,-4.529063,-0.317168,1.482151,0.064121,-0.762652,1.455359,0.026792,0.338281,0.164512,0.108613,2.560960,456.262691,4.460952,279.387294
42500,10,0.000218,-4.267344,-0.312930,1.482340,0.064167,-0.754279,1.453233,0.029107,0.341328,0.170801,0.114122,2.596977,634.421675,4.461314,278.991043
42600,10,0.000217,-2.892031,-0.312158,1.482158,0.064177,-0.752742,1.450226,0.031932,0.345781,0.168379,0.110893,2.580087,1925.296983,4.461632,278.597596
42700,10,0.000217,-4.591250,-0.309141,1.473763,0.064248,-0.746918,1.447087,0.026675,0.346758,0.167598,0.109712,2.577572,1112.436950,4.461872,278.209101
42800,10,0.000217,-4.718281,-0.317070,1.471195,0.064194,-0.762284,1.444620,0.026575,0.347266,0.163379,0.113318,2.579158,2771.318500,4.462090,277.821986
42900,10,0.000216,-3.975938,-0.312393,1.477856,0.064204,-0.753251,1.450001,0.027855,0.340742,0.161533,0.111310,2.568367,2054.977888,4.462354,277.432043
43000,11,0.000216,-4.661406,-0.312363,1.480864,0.064121,-0.752910,1.451393,0.029471,0.336094,0.162803,0.114339,2.579801,210.057535,4.462212,277.067363
43100,11,0.000216,-4.829063,-0.313203,1.485632,0.064351,-0.755238,1.456340,0.029292,0.339023,0.160391,0.108896,2.582422,1455.958197,4.462494,276.676377
43200,11,0.000215,-4.683125,-0.316074,1.480517,0.064368,-0.761014,1.450726,0.029791,0.341445,0.170000,0.109191,2.564146,332.357106,4.462788,276.284696
43300,11,0.000215,-4.077500,-0.317109,1.475762,0.064194,-0.762860,1.448308,0.027454,0.343047,0.165771,0.106791,2.570962,164.603774,4.463120,275.890735
43400,11,0.000214,-2.701406,-0.320488,1.475243,0.064072,-0.769152,1.448552,0.026691,0.340391,0.165596,0.105409,2.565090,367.291356,4.463442,275.497394
43500,11,0.000214,-2.862969,-0.311426,1.470902,0.064092,-0.750722,1.445127,0.025775,0.345430,0.172090,0.107971,2.578747,362.735044,4.463771,275.103719
43600,11,0.000214,-4.870312,-0.311885,1.479305,0.064307,-0.752683,1.451244,0.028061,0.336328,0.163135,0.114045,2.591315,1626.652175,4.464097,274.710253
43700,11,0.000213,-3.798906,-0.311338,1.474138,0.064331,-0.751245,1.447288,0.026849,0.346172,0.162383,0.111575,2.573410,1047.312105,4.464377,274.319738
43800,11,0.000213,-4.866875,-0.313652,1.481456,0.064102,-0.755678,1.451759,0.029697,0.336172,0.161982,0.110886,2.557043,3296.552521,4.464670,273.928402
43900,11,0.000213,-4.815625,-0.314453,1.482198,0.064316,-0.757626,1.452272,0.029926,0.345703,0.165537,0.108365,2.595064,1022.303571,4.464953,273.537766
44000,11,0.000212,-5.088125,-0.312773,1.478777,0.064324,-0.754284,1.452348,0.026429,0.339062,0.164512,0.114714,2.600216,3315.225124,4.465230,273.147549
44000,0.002885,0.003884,0.004814,-0.379851,0.003848,-0.767399,0.065524,0.329590,0.026106,2.549359,0.154132,0.108289
44100,11,0.000212,-4.877500,-0.315762,1.476391,0.064224,-0.759851,1.449784,0.026608,0.337305,0.163750,0.112669,2.561617,2550.286054,4.465451,272.760801
44200,11,0.000211,-5.033125,-0.315352,1.474295,0.064326,-0.759396,1.447680,0.026615,0.345234,0.162793,0.112459,2.563799,654.353103,4.465772,272.367972
44300,11,0.000211,-5.112813,-0.319609,1.474340,0.064272,-0.767595,1.447913,0.026428,0.344492,0.168516,0.111129,2.573502,305.548419,4.466092,271.975283
44400,11,0.000211,-5.100937,-0.315771,1.478652,0.064111,-0.759795,1.451585,0.027067,0.344297,0.168213,0.113104,2.585422,505.804303,4.466366,271.585463
44500,11,0.000210,-4.933594,-0.315625,1.476499,0.064180,-0.759864,1.447637,0.028861,0.336484,0.162764,0.115793,2.562870,5438.957676,4.466685,271.192913
44600,11,0.000210,-5.221250,-0.313164,1.483718,0.064277,-0.754880,1.451681,0.032037,0.341602,0.169619,0.112985,2.583289,2521.250996,4.466970,270.802523
44700,11,0.000210,-4.122969,-0.310273,1.480858,0.064277,-0.748982,1.449995,0.030863,0.342852,0.164443,0.113424,2.590330,483.519741,4.467248,270.412548
44800,11,0.000209,-3.785781,-0.313066,1.479022,0.064209,-0.754821,1.447517,0.031504,0.346367,0.160244,0.113585,2.585963,3814.047848,4.467535,270.022109
44900,11,0.000209,-4.807812,-0.315020,1.485888,0.064224,-0.758592,1.453931,0.031957,0.338672,0.161738,0.111820,2.622519,619.069111,4.467856,269.629713
45000,11,0.000208,-4.947031,-0.318418,1.478823,0.064224,-0.765396,1.448403,0.030421,0.345391,0.157148,0.115117,2.601782,213.538023,4.468169,269.237789
45100,11,0.000208,-4.972656,-0.317441,1.479926,0.064077,-0.763389,1.450679,0.029247,0.339414,0.158008,0.115556,2.573322,1249.758804,4.468242,268.860386
45200,11,0.000208,-5.424375,-0.317852,1.478112,0.064155,-0.763731,1.448679,0.029433,0.342187,0.163506,0.112065,2.572405,706.981539,4.468557,268.468490
45300,11,0.000207,-5.117344,-0.312363,1.480923,0.064285,-0.753416,1.451690,0.029234,0.343125,0.164268,0.109022,2.539097,904.766156,4.468867,268.076896
45400,11,0.000207,-5.285625,-0.321934,1.479623,0.064121,-0.771848,1.451774,0.027848,0.344492,0.164658,0.111372,2.577372,422.601590,4.469180,267.685225
45500,11,0.000207,-4.859375,-0.315049,1.473664,0.064302,-0.758863,1.446300,0.027365,0.334023,0.175635,0.105290,2.555068,286.732439,4.469385,267.300027
45600,11,0.000206,-3.570156,-0.319141,1.480392,0.064072,-0.766538,1.451627,0.028765,0.340234,0.170410,0.106594,2.566799,269.471238,4.469728,266.906609
45700,11,0.000206,-0.794219,-0.317051,1.474125,0.064014,-0.761975,1.446444,0.027681,0.343047,0.160273,0.113126,2.586889,217.372185,4.470074,266.513121
