step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
16000,4,0.000289,0.360488,-0.324355,1.369628,0.063960,-0.776609,1.365317,0.004311,0.393945,0.130425,0.118023,2.253446,1.100975,4.594491,367.033784
16000,0.002264,0.003322,0.003979,-0.391644,0.003176,-0.789640,0.066540,0.377930,0.003670,2.239993,0.117651,0.127124
16100,4,0.000289,0.355469,-0.329844,1.370445,0.063923,-0.787353,1.365534,0.004912,0.392578,0.132549,0.118316,2.223521,1.224363,4.594367,366.680884
16200,4,0.000289,0.361816,-0.323691,1.371258,0.064004,-0.775365,1.366515,0.004743,0.392930,0.144590,0.115479,2.192249,1.210384,4.594364,366.318409
16300,4,0.000289,0.361797,-0.325313,1.373946,0.064104,-0.778879,1.368843,0.005103,0.394414,0.138594,0.116907,2.237645,1.193771,4.594531,365.942309
16400,4,0.000289,0.361836,-0.321299,1.366404,0.064263,-0.771521,1.361442,0.004962,0.395273,0.141182,0.118011,2.276866,1.190876,4.594550,365.578053
16500,4,0.000288,0.365020,-0.320332,1.370940,0.063901,-0.768546,1.365783,0.005157,0.397188,0.139561,0.118507,2.342156,1.173944,4.594724,365.201469
16600,4,0.000288,0.363711,-0.322061,1.371465,0.064077,-0.772535,1.366301,0.005164,0.396641,0.132720,0.118589,2.363016,1.090312,4.594710,364.839877
16700,4,0.000288,0.366895,-0.320879,1.375499,0.064150,-0.769873,1.369956,0.005543,0.390078,0.135073,0.120133,2.337889,1.270096,4.594865,364.464789
16800,4,0.000288,0.361816,-0.325215,1.373903,0.064028,-0.778782,1.368726,0.005177,0.394023,0.139180,0.113623,2.334371,1.209084,4.595004,364.091073
16900,4,0.000288,0.365020,-0.320098,1.370291,0.064114,-0.768531,1.365621,0.004669,0.397539,0.142490,0.116268,2.341749,1.079117,4.595167,363.715491
17000,4,0.000288,0.366328,-0.318428,1.369519,0.064131,-0.765116,1.364886,0.004634,0.396836,0.141450,0.116499,2.311954,1.103396,4.595307,363.341687
17100,4,0.000288,0.357773,-0.326758,1.369198,0.063938,-0.781229,1.363693,0.005505,0.399219,0.140576,0.118256,2.342547,1.156734,4.595317,362.978210
17200,4,0.000287,0.365742,-0.318789,1.369007,0.064067,-0.765794,1.364536,0.004471,0.391094,0.140718,0.116666,2.333961,1.107865,4.595480,362.602686
17300,4,0.000287,0.366289,-0.320312,1.373009,0.064048,-0.768690,1.368009,0.005000,0.398555,0.143457,0.120553,2.366149,1.128468,4.595456,362.241860
17400,4,0.000287,0.362559,-0.322715,1.370665,0.064033,-0.773515,1.365819,0.004846,0.395625,0.148848,0.114232,2.332474,1.114339,4.595603,361.867674
17500,4,0.000287,0.360156,-0.324180,1.369095,0.064106,-0.776461,1.364523,0.004573,0.395703,0.140718,0.114829,2.451400,1.158047,4.595627,361.503058
17600,4,0.000287,0.363242,-0.322197,1.371258,0.064087,-0.772529,1.366407,0.004852,0.395469,0.151738,0.113146,2.444332,1.204113,4.595773,361.128932
17700,4,0.000287,0.362129,-0.323066,1.370433,0.063975,-0.774035,1.365714,0.004719,0.394141,0.147920,0.109920,2.440428,1.177255,4.595918,360.754874
17800,4,0.000286,0.352461,-0.327744,1.360346,0.063833,-0.783118,1.355803,0.004544,0.404141,0.149658,0.106462,2.406961,1.142517,4.596059,360.381237
17900,4,0.000286,0.363281,-0.321328,1.369002,0.064065,-0.770911,1.364135,0.004867,0.399219,0.149141,0.111066,2.362028,1.115357,4.596064,360.018195
18000,4,0.000286,0.362480,-0.324316,1.373391,0.064131,-0.776623,1.369017,0.004375,0.400898,0.146992,0.113632,2.381392,1.139862,4.596209,359.644233
18000,0.002096,0.003270,0.004186,-0.386086,0.003209,-0.778591,0.066828,0.364258,0.004975,2.397322,0.137714,0.114943
18100,4,0.000286,0.357285,-0.327246,1.369021,0.063918,-0.782440,1.364628,0.004393,0.400586,0.144160,0.110841,2.404970,1.104672,4.595928,359.303587
18200,4,0.000286,0.354668,-0.325254,1.359892,0.064072,-0.778707,1.355181,0.004711,0.402070,0.148906,0.116888,2.414698,1.097699,4.596059,358.930737
18300,4,0.000285,0.362617,-0.321016,1.366928,0.063896,-0.770038,1.362518,0.004410,0.394727,0.149590,0.113746,2.458412,1.132933,4.596084,358.566126
18400,4,0.000285,0.355879,-0.326973,1.365713,0.063867,-0.781787,1.360676,0.005036,0.400508,0.147559,0.108984,2.442309,1.120896,4.596219,358.192951
18500,4,0.000285,0.361973,-0.323691,1.371374,0.064006,-0.775577,1.366553,0.004821,0.395156,0.144053,0.119793,2.390254,1.112524,4.596357,357.819575
18600,4,0.000285,0.363477,-0.322236,1.371450,0.064067,-0.772690,1.366636,0.004814,0.395234,0.151904,0.115204,2.374795,1.125140,4.596479,357.447499
18700,4,0.000285,0.357695,-0.323125,1.362068,0.064077,-0.774717,1.356350,0.005718,0.399805,0.143437,0.118157,2.394741,1.135984,4.596472,357.085443
18800,4,0.000285,0.360938,-0.324971,1.371903,0.064094,-0.778041,1.366990,0.004914,0.394492,0.144131,0.115453,2.394263,1.161202,4.596512,356.719759
18900,4,0.000284,0.354824,-0.329668,1.368871,0.063875,-0.786934,1.364162,0.004709,0.401328,0.142998,0.113996,2.449552,1.142660,4.596498,356.358233
19000,4,0.000284,0.362637,-0.323340,1.371741,0.063989,-0.774783,1.366614,0.005127,0.395313,0.143379,0.116268,2.428343,1.138939,4.596415,356.002119
19100,4,0.000284,0.356543,-0.325645,1.364531,0.064128,-0.779498,1.359681,0.004850,0.400195,0.137080,0.118688,2.443748,1.198778,4.596384,355.641921
19200,4,0.000284,0.356074,-0.327871,1.368173,0.063940,-0.783477,1.363656,0.004517,0.393594,0.143613,0.116047,2.427305,1.096593,4.596459,355.273477
19300,4,0.000284,0.360684,-0.322324,1.366261,0.064146,-0.772964,1.361926,0.004335,0.398633,0.144658,0.117823,2.472723,0.998757,4.596583,354.901310
19400,4,0.000283,0.357266,-0.325156,1.364871,0.064043,-0.778600,1.360446,0.004425,0.402930,0.145596,0.113999,2.533354,1.057135,4.596726,354.527682
19500,4,0.000283,0.353125,-0.329414,1.365274,0.063972,-0.786628,1.360795,0.004478,0.396328,0.141943,0.117860,2.522308,1.103871,4.596834,354.156765
19600,5,0.000283,0.359453,-0.325078,1.369696,0.064058,-0.778336,1.365190,0.004506,0.397500,0.141807,0.113464,2.565805,1.120988,4.596030,353.856118
19700,5,0.000283,0.363691,-0.321934,1.371193,0.064116,-0.772093,1.366834,0.004359,0.395078,0.145645,0.118668,2.591224,1.057511,4.596116,353.486888
19800,5,0.000283,0.366992,-0.319023,1.371714,0.064150,-0.766536,1.366602,0.005113,0.393711,0.151025,0.112533,2.571571,1.178645,4.596118,353.124069
19900,5,0.000283,0.357754,-0.324785,1.365003,0.063950,-0.777693,1.360397,0.004607,0.398438,0.146504,0.117960,2.549983,1.132875,4.596210,352.754373
20000,5,0.000282,0.356934,-0.325137,1.364411,0.063857,-0.777589,1.359942,0.004469,0.397695,0.145234,0.123223,2.575412,1.079162,4.596175,352.394447
20000,0.002187,0.003226,0.003909,-0.388818,0.003154,-0.783945,0.066715,0.364258,0.005385,2.503255,0.132988,0.118948
20100,5,0.000282,0.355859,-0.323437,1.358738,0.064021,-0.774874,1.353860,0.004878,0.404883,0.149561,0.118083,2.549281,1.107266,4.595630,352.073632
20200,5,0.000282,0.362578,-0.324531,1.374202,0.064111,-0.777031,1.368781,0.005421,0.395820,0.150029,0.111725,2.573904,1.185652,4.595726,351.703583
20300,5,0.000282,0.356641,-0.325313,1.363862,0.064106,-0.778788,1.359377,0.004485,0.399336,0.156699,0.108291,2.550507,1.120148,4.595844,351.331947
20400,5,0.000282,0.355176,-0.325059,1.359981,0.063982,-0.778097,1.355070,0.004910,0.402891,0.149062,0.108786,2.572766,1.162526,4.595850,350.968788
20500,5,0.000281,0.358887,-0.325684,1.368992,0.064084,-0.779737,1.363784,0.005209,0.397109,0.143027,0.111688,2.573360,1.211912,4.595977,350.596465
20600,5,0.000281,0.354395,-0.328105,1.365246,0.064106,-0.784121,1.360195,0.005050,0.399453,0.151250,0.109336,2.535251,1.159763,4.596082,350.225828
20700,5,0.000281,0.361016,-0.323203,1.368299,0.064082,-0.774829,1.363861,0.004438,0.397773,0.150117,0.112573,2.546328,1.052013,4.596103,349.861613
20800,5,0.000281,0.354082,-0.326582,1.361674,0.064023,-0.781480,1.356640,0.005033,0.400234,0.158320,0.112738,2.536982,1.131789,4.596106,349.498750
20900,5,0.000281,0.358633,-0.327656,1.373073,0.064104,-0.783782,1.368236,0.004838,0.398867,0.154893,0.109023,2.539424,1.082253,4.596230,349.126677
21000,5,0.000280,0.357422,-0.326328,1.367765,0.063960,-0.780915,1.363131,0.004634,0.399375,0.158525,0.112028,2.527020,1.071998,4.596344,348.755458
21100,5,0.000280,0.355742,-0.324648,1.360856,0.064053,-0.777706,1.356097,0.004759,0.400859,0.144736,0.117774,2.567519,1.103098,4.596458,348.384196
21200,5,0.000280,0.364609,-0.319180,1.367814,0.064023,-0.766442,1.363225,0.004589,0.398633,0.148711,0.115327,2.574399,1.074831,4.596579,348.012425
21300,5,0.000280,0.359219,-0.323828,1.366246,0.064141,-0.776021,1.361620,0.004626,0.399727,0.149121,0.113720,2.547087,1.118456,4.596574,347.650224
21400,5,0.000280,0.356738,-0.325801,1.365124,0.064036,-0.780006,1.360445,0.004678,0.400977,0.150352,0.115897,2.542163,1.093771,4.596681,347.279554
21500,5,0.000279,0.357402,-0.326191,1.367478,0.063970,-0.780512,1.363143,0.004334,0.397617,0.154932,0.113842,2.540248,1.029383,4.596679,346.917136
21600,5,0.000279,0.356953,-0.324961,1.364166,0.064102,-0.778329,1.359358,0.004808,0.398984,0.148457,0.113568,2.565962,1.093347,4.596754,346.548866
21700,5,0.000279,0.354219,-0.327969,1.364452,0.063745,-0.783643,1.360317,0.004134,0.397070,0.153672,0.112549,2.555589,0.972070,4.596712,346.189502
21800,5,0.000279,0.357949,-0.325098,1.365839,0.063989,-0.778171,1.361717,0.004123,0.399961,0.156963,0.108711,2.608809,1.011704,4.596798,345.820423
21900,5,0.000279,0.353711,-0.332305,1.371933,0.063970,-0.792445,1.367273,0.004660,0.400234,0.156689,0.108888,2.557556,1.107459,4.596911,345.449366
22000,5,0.000278,0.353652,-0.330918,1.368876,0.063970,-0.789647,1.364049,0.004827,0.398398,0.149395,0.112775,2.582855,1.160108,4.597021,345.078568
22000,0.002396,0.003506,0.004232,-0.367682,0.003370,-0.742104,0.065912,0.379883,0.005230,2.504522,0.142022,0.098916
22100,5,0.000278,0.357109,-0.323047,1.360483,0.064116,-0.774265,1.356203,0.004280,0.399727,0.149043,0.112630,2.584268,1.004594,4.596800,344.732569
22200,5,0.000278,0.356973,-0.326885,1.367955,0.063857,-0.781265,1.363543,0.004412,0.399180,0.158301,0.110891,2.591015,1.021479,4.596838,344.367141
22300,5,0.000278,0.352383,-0.327539,1.359654,0.063831,-0.782554,1.355353,0.004301,0.402109,0.162949,0.105876,2.578505,1.086242,4.596839,344.004506
22400,5,0.000277,0.355703,-0.325635,1.362394,0.064014,-0.778960,1.357904,0.004490,0.402695,0.152861,0.115962,2.547177,1.130372,4.596946,343.633949
22500,5,0.000277,0.354902,-0.327441,1.364781,0.064072,-0.783205,1.360714,0.004067,0.398789,0.156172,0.108565,2.560213,1.059336,4.596945,343.271483
22600,5,0.000277,0.349844,-0.328711,1.357198,0.064094,-0.785850,1.353048,0.004150,0.402539,0.150225,0.113048,2.545879,1.083131,4.597044,342.901475
22700,5,0.000277,0.362871,-0.323262,1.372347,0.064048,-0.774624,1.368027,0.004320,0.400195,0.151689,0.109974,2.570505,1.054201,4.597127,342.532811
22800,5,0.000277,0.354902,-0.328848,1.367828,0.063872,-0.785394,1.363136,0.004692,0.398477,0.164424,0.110145,2.550550,1.156042,4.597216,342.163606
22900,5,0.000276,0.361797,-0.321133,1.365963,0.063958,-0.770059,1.361360,0.004604,0.397656,0.159912,0.106917,2.549804,1.049528,4.597204,341.801980
23000,5,0.000276,0.357285,-0.325020,1.364314,0.064172,-0.778355,1.360192,0.004122,0.401641,0.161641,0.108710,2.565998,1.059179,4.597304,341.431996
23100,5,0.000276,0.353086,-0.330430,1.366768,0.063997,-0.789089,1.362061,0.004708,0.397969,0.157295,0.109459,2.583768,1.129276,4.597394,341.062817
23200,5,0.000276,0.357227,-0.325820,1.365925,0.064092,-0.779721,1.362049,0.003877,0.397227,0.164258,0.107511,2.555933,0.985564,4.597397,340.700059
23300,5,0.000275,0.356641,-0.324795,1.362835,0.064009,-0.777983,1.358437,0.004398,0.401523,0.164072,0.104527,2.572188,1.096919,4.597407,340.336752
23400,5,0.000275,0.356270,-0.326387,1.365181,0.064006,-0.780938,1.360865,0.004316,0.400000,0.153145,0.107462,2.577906,1.047566,4.597518,339.966033
23500,6,0.000275,0.360586,-0.323086,1.367162,0.064119,-0.774517,1.362649,0.004514,0.398164,0.153789,0.111904,2.588091,1.055460,4.596894,339.649646
23600,6,0.000275,0.362812,-0.321289,1.367936,0.064131,-0.770437,1.363433,0.004503,0.393945,0.156357,0.113390,2.564787,1.084238,4.596839,339.291098
23700,6,0.000275,0.356875,-0.323984,1.362015,0.064155,-0.776066,1.357946,0.004069,0.400703,0.153818,0.109771,2.568048,1.012124,4.596995,338.917047
23800,6,0.000274,0.353066,-0.329316,1.364937,0.063931,-0.786463,1.360334,0.004603,0.400273,0.157920,0.107228,2.543609,1.109953,4.597144,338.543513
23900,6,0.000274,0.352305,-0.328125,1.360950,0.063892,-0.784029,1.356412,0.004538,0.395195,0.152227,0.110742,2.568825,1.047050,4.597280,338.170992
24000,6,0.000274,0.345527,-0.331387,1.353834,0.064038,-0.790873,1.349569,0.004265,0.406523,0.154766,0.111609,2.557031,1.015000,4.597323,337.805317
24000,0.002227,0.003283,0.004092,-0.393483,0.003180,-0.793326,0.066926,0.372559,0.005025,2.494126,0.150564,0.100509
24100,6,0.000274,0.356191,-0.325137,1.363060,0.064114,-0.778872,1.359033,0.004027,0.399297,0.162715,0.109091,2.540950,1.063585,4.597264,337.447065
24200,6,0.000273,0.353418,-0.326777,1.360260,0.064055,-0.781852,1.355899,0.004361,0.402109,0.161689,0.111776,2.534081,1.084331,4.597399,337.074647
24300,6,0.000273,0.356836,-0.324766,1.362767,0.063970,-0.777441,1.358563,0.004204,0.397578,0.164229,0.109353,2.527669,1.033530,4.597442,336.708956
24400,6,0.000273,0.353418,-0.326465,1.359844,0.064043,-0.781061,1.355386,0.004458,0.401953,0.155205,0.113423,2.534462,1.016480,4.597471,336.344302
24500,6,0.000273,0.360918,-0.322598,1.366895,0.064055,-0.773594,1.362874,0.004021,0.394805,0.160908,0.114410,2.548767,1.052006,4.597613,335.971455
24600,6,0.000272,0.356465,-0.325957,1.364972,0.064055,-0.779985,1.360901,0.004071,0.399062,0.166875,0.105244,2.563845,1.070847,4.597748,335.599110
24700,6,0.000272,0.358047,-0.322617,1.361337,0.064121,-0.773433,1.356922,0.004415,0.400898,0.164131,0.108422,2.553680,1.024884,4.597884,335.226669
24800,6,0.000272,0.356777,-0.324160,1.361767,0.064065,-0.776685,1.357527,0.004241,0.403047,0.163027,0.105233,2.537157,1.084071,4.598029,334.853612
24900,6,0.000272,0.357578,-0.323633,1.362484,0.063997,-0.775188,1.357200,0.005284,0.399922,0.163779,0.110765,2.536047,1.168673,4.598072,334.488048
25000,6,0.000272,0.359590,-0.319307,1.358195,0.064060,-0.766930,1.353863,0.004333,0.401484,0.166191,0.110687,2.545574,1.079646,4.598165,334.118773
25100,6,0.000271,0.356895,-0.323652,1.361500,0.064045,-0.775476,1.357530,0.003970,0.404766,0.162109,0.110887,2.571376,1.046104,4.597846,333.779463
25200,6,0.000271,0.354980,-0.327168,1.364199,0.064102,-0.782266,1.359832,0.004366,0.400078,0.156699,0.104972,2.569582,1.094422,4.597823,333.418692
25300,6,0.000271,0.361602,-0.318164,1.359284,0.064072,-0.764512,1.354791,0.004492,0.403438,0.160605,0.106688,2.563868,1.076079,4.597926,333.048745
25400,6,0.000271,0.357246,-0.324761,1.364252,0.064038,-0.777630,1.360009,0.004243,0.406055,0.154160,0.104883,2.557535,1.062884,4.597941,332.685113
25500,6,0.000270,0.355020,-0.325449,1.360797,0.064124,-0.778981,1.356668,0.004129,0.403789,0.164307,0.104533,2.550048,1.016407,4.598050,332.314781
25600,6,0.000270,0.347070,-0.333281,1.360547,0.063840,-0.794031,1.356409,0.004139,0.401484,0.153945,0.110069,2.577581,1.040202,4.598066,331.951173
25700,6,0.000270,0.352852,-0.329492,1.364855,0.063975,-0.787181,1.360967,0.003888,0.398320,0.157158,0.111446,2.579751,1.002731,4.598178,331.580613
25800,6,0.000270,0.357129,-0.325957,1.366038,0.064104,-0.780338,1.361324,0.004714,0.402109,0.154893,0.115967,2.566495,1.152851,4.598281,331.210723
25900,6,0.000269,0.352070,-0.328984,1.362651,0.063892,-0.785883,1.358706,0.003946,0.404375,0.153311,0.111440,2.565659,0.995731,4.598390,330.840409
26000,6,0.000269,0.351973,-0.328652,1.360950,0.064031,-0.785259,1.356393,0.004557,0.398086,0.154473,0.112130,2.540610,1.028440,4.598379,330.478784
26000,0.002239,0.003146,0.003911,-0.403099,0.003095,-0.812387,0.067002,0.375977,0.004125,2.531048,0.151562,0.109845
26100,6,0.000269,0.359980,-0.322100,1.363986,0.063936,-0.772168,1.359369,0.004616,0.401250,0.154697,0.109317,2.565776,1.079144,4.597422,330.185018
26200,6,0.000269,0.350039,-0.330000,1.360130,0.063811,-0.787456,1.355859,0.004271,0.401406,0.153848,0.112291,2.557377,1.058547,4.597486,329.817950
26300,6,0.000268,0.356973,-0.323887,1.361452,0.063989,-0.775900,1.357164,0.004288,0.405000,0.158350,0.106921,2.561314,1.010976,4.597551,329.450775
26400,6,0.000268,0.357578,-0.323008,1.361376,0.063997,-0.774099,1.356931,0.004445,0.404687,0.164424,0.107954,2.525674,1.055287,4.597504,329.091580
26500,6,0.000268,0.350703,-0.326953,1.354864,0.064004,-0.782289,1.350658,0.004206,0.404531,0.155488,0.108699,2.536612,1.024736,4.597576,328.723962
26600,6,0.000268,0.357891,-0.323164,1.362334,0.064004,-0.774155,1.358267,0.004067,0.401367,0.161123,0.107769,2.533824,1.030026,4.597564,328.362316
26700,6,0.000267,0.347266,-0.332969,1.360479,0.063962,-0.793776,1.356306,0.004174,0.403672,0.152988,0.108745,2.551998,1.032543,4.597689,327.990893
26800,6,0.000267,0.352246,-0.330596,1.365449,0.063892,-0.788904,1.361010,0.004439,0.398594,0.162070,0.105597,2.522166,1.051819,4.597675,327.629363
26900,6,0.000267,0.353848,-0.327715,1.362768,0.064077,-0.783660,1.358412,0.004356,0.401289,0.158789,0.109932,2.544682,1.053420,4.597758,327.260985
27000,6,0.000267,0.357285,-0.326104,1.366557,0.064050,-0.780649,1.362352,0.004205,0.397344,0.159609,0.113204,2.539260,1.093972,4.597848,326.892092
27100,6,0.000266,0.354395,-0.325723,1.360111,0.064036,-0.779478,1.354762,0.005349,0.401875,0.157861,0.117117,2.563115,1.062370,4.597985,326.519852
27200,6,0.000266,0.358340,-0.320557,1.357647,0.064104,-0.769372,1.353595,0.004052,0.404648,0.162969,0.116290,2.542698,1.005512,4.598029,326.154275
27300,6,0.000266,0.354414,-0.323555,1.356086,0.063962,-0.775340,1.352169,0.003917,0.402266,0.163320,0.116169,2.541477,1.029157,4.598179,325.781154
27400,7,0.000266,0.358320,-0.322539,1.361885,0.064016,-0.773122,1.357558,0.004327,0.401250,0.159678,0.116175,2.513455,1.085146,4.597571,325.461730
27500,7,0.000265,0.357812,-0.323594,1.362953,0.064019,-0.775003,1.358789,0.004164,0.400078,0.158896,0.114456,2.540746,1.000905,4.597764,325.085560
27600,7,0.000265,0.360078,-0.320498,1.361186,0.064170,-0.769307,1.356852,0.004334,0.398359,0.157852,0.123410,2.558791,1.045790,4.597949,324.710020
27700,7,0.000265,0.354746,-0.326348,1.362109,0.063960,-0.780672,1.358290,0.003819,0.403164,0.165059,0.115784,2.516517,0.978892,4.598146,324.333593
27800,7,0.000264,0.348984,-0.330000,1.357874,0.063816,-0.787620,1.353739,0.004134,0.400703,0.160059,0.108771,2.568124,1.078972,4.598367,323.955600
27900,7,0.000264,0.353281,-0.325078,1.356493,0.064009,-0.777983,1.352199,0.004294,0.404258,0.161152,0.108294,2.542212,1.037415,4.598514,323.582779
28000,7,0.000264,0.357832,-0.323379,1.362625,0.064182,-0.775152,1.358649,0.003975,0.399961,0.158457,0.109979,2.559113,1.036765,4.598739,323.204532
28000,0.002128,0.003239,0.003964,-0.399428,0.003043,-0.804942,0.068107,0.382812,0.008890,2.515030,0.150445,0.100982
28100,7,0.000264,0.353594,-0.321523,1.350379,0.064133,-0.771460,1.345722,0.004656,0.411797,0.161338,0.109050,2.569562,1.078424,4.598728,322.842889
28200,7,0.000263,0.346484,-0.332070,1.357270,0.063845,-0.791704,1.353153,0.004117,0.401250,0.167168,0.103311,2.548893,1.050421,4.598953,322.464720
28300,7,0.000263,0.356074,-0.324082,1.360109,0.064060,-0.775980,1.356258,0.003851,0.403906,0.163857,0.104544,2.548005,0.993895,4.599113,322.091122
28400,7,0.000263,0.358516,-0.321436,1.360293,0.064067,-0.771245,1.356195,0.004098,0.399883,0.167002,0.108503,2.536399,1.013282,4.599355,321.711780
28500,7,0.000263,0.360801,-0.322002,1.365918,0.064106,-0.772297,1.361677,0.004241,0.395469,0.157520,0.113905,2.557118,1.044006,4.599595,321.332667
28600,7,0.000262,0.354219,-0.325742,1.359825,0.064094,-0.779800,1.355425,0.004400,0.403828,0.160654,0.114931,2.535194,1.046790,4.599831,320.953826
28700,7,0.000262,0.358164,-0.322178,1.360733,0.064070,-0.772473,1.356422,0.004311,0.400078,0.161631,0.112112,2.546495,1.056667,4.599934,320.584300
28800,7,0.000262,0.353711,-0.327266,1.361978,0.064043,-0.782829,1.357327,0.004651,0.403398,0.160879,0.112620,2.531517,1.043921,4.600114,320.209462
28900,7,0.000262,0.352109,-0.326602,1.357649,0.063909,-0.781037,1.353316,0.004333,0.406055,0.164746,0.108323,2.520816,1.047907,4.600202,319.841055
29000,7,0.000261,0.356387,-0.324004,1.360922,0.064119,-0.776284,1.356751,0.004171,0.403867,0.157510,0.114195,2.522393,1.044630,4.600376,319.466635
29100,7,0.000261,0.354922,-0.323125,1.355756,0.064043,-0.774201,1.351795,0.003962,0.402187,0.161309,0.113027,2.550069,1.017054,4.600478,319.097285
29200,7,0.000261,0.353379,-0.324121,1.354856,0.064053,-0.776417,1.351017,0.003839,0.404492,0.158496,0.118616,2.552274,1.033275,4.600596,318.726851
29300,7,0.000260,0.355469,-0.324805,1.360177,0.063979,-0.777625,1.356234,0.003943,0.401055,0.159688,0.112870,2.516160,1.033933,4.600762,318.353064
29400,7,0.000260,0.351133,-0.328086,1.358333,0.064087,-0.784042,1.354578,0.003755,0.404609,0.160596,0.111101,2.514941,1.017491,4.600939,317.978590
29500,7,0.000260,0.350078,-0.329688,1.358999,0.063779,-0.786927,1.355018,0.003981,0.401367,0.161807,0.112170,2.529109,0.959014,4.601110,317.604545
29600,7,0.000260,0.349160,-0.327051,1.352409,0.063950,-0.782064,1.348575,0.003834,0.405391,0.160225,0.112102,2.532433,1.010292,4.601201,317.236001
29700,7,0.000259,0.355859,-0.327646,1.367053,0.064065,-0.783249,1.362625,0.004428,0.397070,0.154072,0.118967,2.542168,1.049500,4.601360,316.862824
29800,7,0.000259,0.349062,-0.330576,1.359132,0.063965,-0.789194,1.354678,0.004453,0.404180,0.155459,0.112462,2.523477,1.062003,4.601460,316.493759
29900,7,0.000259,0.353008,-0.324414,1.354980,0.064023,-0.776707,1.351074,0.003906,0.404258,0.160439,0.114893,2.521114,0.981431,4.601630,316.119876
30000,7,0.000258,0.356816,-0.323535,1.360796,0.063896,-0.775034,1.357143,0.003653,0.402695,0.152744,0.112785,2.540071,1.046190,4.601724,315.751244
30000,0.002232,0.003203,0.003876,-0.389466,0.003078,-0.785088,0.068282,0.373535,0.004569,2.548026,0.154516,0.119623
30100,7,0.000258,0.353848,-0.322822,1.353235,0.063784,-0.773101,1.349461,0.003774,0.409180,0.163984,0.111541,2.546423,0.967516,4.601439,315.408593
