step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
29600,7,0.000260,-0.180292,-0.316045,1.482853,0.064429,-0.761053,1.453208,0.029645,0.344492,0.082686,0.125491,3.747324,338.214660,4.631279,315.175694
29700,7,0.000259,-1.070156,-0.309590,1.486197,0.064324,-0.748056,1.458256,0.027941,0.342891,0.090176,0.124385,3.721754,285.883484,4.631280,314.815793
29800,7,0.000259,-1.222339,-0.318223,1.482029,0.064229,-0.764835,1.454851,0.027178,0.345508,0.087417,0.122823,3.715327,1050.292834,4.631349,314.451212
29900,7,0.000259,-1.372808,-0.316494,1.480015,0.064263,-0.761330,1.451219,0.028796,0.334844,0.085752,0.122651,3.715035,164.076086,4.631352,314.091118
30000,7,0.000258,-1.217184,-0.316055,1.487821,0.064126,-0.760503,1.457486,0.030335,0.338633,0.084458,0.123079,3.700166,270.713037,4.631433,313.725782
30000,0.003127,0.005019,0.007208,-0.341658,0.005126,-0.693569,0.069743,0.322754,0.052153,3.713781,0.072034,0.116295
30100,7,0.000258,-1.373901,-0.312393,1.482633,0.064048,-0.752740,1.453619,0.029014,0.343750,0.086357,0.118624,3.695743,613.570097,4.631086,313.389417
30200,7,0.000258,-0.710142,-0.314727,1.486713,0.064207,-0.757665,1.455618,0.031095,0.345547,0.083945,0.123966,3.722282,106.214058,4.631083,313.029729
30300,7,0.000258,-1.279219,-0.309063,1.482917,0.064324,-0.746680,1.454141,0.028776,0.339883,0.085723,0.122348,3.714444,632.389031,4.631153,312.665113
30400,7,0.000257,-0.484973,-0.310234,1.479836,0.064341,-0.749093,1.450439,0.029397,0.340156,0.084326,0.124636,3.702847,748.796936,4.631223,312.300517
30500,7,0.000257,0.742782,-0.315547,1.487045,0.064229,-0.759483,1.457969,0.029076,0.340664,0.089946,0.121435,3.702593,82.311001,4.631297,311.935653
30600,7,0.000257,0.002401,-0.312852,1.481224,0.064116,-0.753885,1.453010,0.028214,0.349687,0.089014,0.121678,3.707493,182.696376,4.631374,311.570632
30700,7,0.000256,0.425065,-0.318926,1.490509,0.064185,-0.766361,1.463100,0.027409,0.338203,0.087212,0.120643,3.709868,92.815816,4.631367,311.211215
30800,7,0.000256,-1.562344,-0.307256,1.481298,0.064355,-0.743264,1.453367,0.027931,0.345117,0.086621,0.123638,3.713396,256.806470,4.631447,310.845995
30900,7,0.000256,-1.169987,-0.309688,1.484670,0.064275,-0.748237,1.456751,0.027920,0.341992,0.093779,0.122975,3.725025,119.211953,4.631390,310.489909
31000,7,0.000256,-1.581875,-0.313564,1.479095,0.064253,-0.755777,1.451246,0.027849,0.344687,0.088604,0.121990,3.705105,163.855293,4.631460,310.125415
31100,7,0.000255,-1.611250,-0.315664,1.482029,0.064360,-0.760181,1.451469,0.030560,0.343867,0.078408,0.124761,3.716845,280.182807,4.631456,309.765789
31200,7,0.000255,-0.688419,-0.319473,1.485117,0.064209,-0.767391,1.454074,0.031043,0.340820,0.087134,0.120206,3.722404,471.249172,4.631525,309.401324
31300,8,0.000255,-0.147905,-0.313018,1.481254,0.064370,-0.754477,1.452588,0.028666,0.343164,0.085317,0.120842,3.720552,1022.002930,4.631038,309.073968
31400,8,0.000254,-0.462940,-0.312051,1.488521,0.064473,-0.753338,1.458696,0.029825,0.340938,0.085996,0.124307,3.727733,94.916012,4.631102,308.709791
31500,8,0.000254,-1.899063,-0.312910,1.475483,0.064373,-0.754679,1.448816,0.026667,0.338242,0.090981,0.120075,3.696059,179.425660,4.631228,308.341568
31600,8,0.000254,-1.842500,-0.308643,1.479113,0.064268,-0.745808,1.452552,0.026561,0.341289,0.086357,0.123550,3.714001,330.709643,4.631290,307.977533
31700,8,0.000254,-1.726719,-0.315449,1.480061,0.064126,-0.759361,1.452914,0.027147,0.337227,0.087852,0.126568,3.733943,675.891348,4.631426,307.608657
31800,8,0.000253,-1.815313,-0.315000,1.476560,0.064307,-0.758796,1.448550,0.028009,0.342539,0.085576,0.122693,3.726301,215.094167,4.631551,307.240459
31900,8,0.000253,-1.874844,-0.307959,1.485773,0.064443,-0.744858,1.452985,0.032787,0.339609,0.088286,0.124177,3.723879,124.629337,4.631679,306.872146
32000,8,0.000253,-0.880752,-0.313262,1.486556,0.064331,-0.755231,1.453924,0.032632,0.339727,0.086001,0.124533,3.728977,1320.198638,4.631734,306.508672
32000,0.003713,0.005355,0.006631,-0.338375,0.005283,-0.687315,0.066090,0.327637,0.041527,3.735967,0.065021,0.121437
32100,8,0.000252,-0.309776,-0.312227,1.486670,0.064221,-0.752954,1.454010,0.032660,0.340977,0.085605,0.125965,3.719149,361.424070,4.631711,306.150348
32200,8,0.000252,-0.911985,-0.307266,1.486400,0.064287,-0.743109,1.452012,0.034387,0.345664,0.085527,0.124191,3.712066,224.349099,4.631773,305.786419
32300,8,0.000252,-0.889671,-0.304277,1.490826,0.064429,-0.737657,1.457309,0.033517,0.336055,0.086665,0.126024,3.729239,183.701101,4.631898,305.418382
32400,8,0.000251,-1.104121,-0.316465,1.490029,0.064385,-0.761567,1.458458,0.031571,0.332344,0.092383,0.122321,3.707135,169.753667,4.631966,305.054064
32500,8,0.000251,-1.463113,-0.312969,1.481617,0.064360,-0.754755,1.452991,0.028627,0.343320,0.083027,0.127422,3.711201,516.373494,4.632107,304.684981
32600,8,0.000251,-1.298437,-0.312100,1.487580,0.064387,-0.753299,1.457680,0.029900,0.341914,0.086211,0.125045,3.714145,537.752672,4.632241,304.316357
32700,8,0.000251,-1.776865,-0.308574,1.483535,0.064238,-0.745769,1.454273,0.029262,0.343594,0.085776,0.124555,3.723223,149.170137,4.632383,303.947249
32800,8,0.000250,-1.905464,-0.314072,1.480562,0.064194,-0.756711,1.450460,0.030102,0.340156,0.084390,0.124938,3.728153,153.044761,4.632450,303.583085
32900,8,0.000250,-1.905781,-0.311797,1.489272,0.064382,-0.752290,1.456291,0.032981,0.342031,0.093374,0.118722,3.705783,172.366076,4.632582,303.214648
33000,8,0.000250,-1.568268,-0.309570,1.487345,0.064370,-0.747835,1.455303,0.032042,0.339219,0.088257,0.127619,3.730975,205.914911,4.632712,302.846383
33100,8,0.000249,-1.649609,-0.309014,1.482667,0.064290,-0.746692,1.449470,0.033198,0.347266,0.087920,0.125471,3.714811,689.740184,4.632784,302.481881
33200,8,0.000249,-1.250913,-0.311982,1.491168,0.064321,-0.752267,1.458718,0.032450,0.340352,0.088115,0.123566,3.709700,560.842180,4.632844,302.118217
33300,8,0.000249,-1.817964,-0.312715,1.490127,0.064375,-0.754368,1.455264,0.034863,0.336992,0.085220,0.124208,3.734042,557.213584,4.632922,301.753434
33400,8,0.000248,-2.061250,-0.310127,1.489898,0.064165,-0.748509,1.456621,0.033277,0.338008,0.087803,0.124584,3.727841,630.395255,4.633048,301.385442
33500,8,0.000248,0.218172,-0.315664,1.485050,0.064150,-0.759511,1.453174,0.031876,0.342852,0.087505,0.123656,3.748291,322.488203,4.633168,301.017930
33600,8,0.000248,-0.120078,-0.319238,1.489218,0.064294,-0.766890,1.458129,0.031089,0.343945,0.092397,0.119295,3.732611,1193.968907,4.633283,300.650746
33700,8,0.000248,-2.082656,-0.314824,1.484396,0.064180,-0.758155,1.452272,0.032124,0.343789,0.090386,0.121227,3.734989,288.115706,4.633325,300.288315
33800,8,0.000247,-1.291996,-0.315645,1.479380,0.064219,-0.759444,1.450076,0.029304,0.338828,0.089927,0.118362,3.721551,896.172667,4.633442,299.921034
33900,8,0.000247,0.027546,-0.311943,1.481194,0.064136,-0.752381,1.452341,0.028854,0.345781,0.081919,0.128755,3.756724,66.807712,4.633494,299.557937
34000,8,0.000247,-0.654319,-0.311045,1.477759,0.064092,-0.750128,1.449801,0.027957,0.345156,0.093018,0.120451,3.718781,640.793239,4.633601,299.191319
34000,0.003347,0.004430,0.005707,-0.385767,0.004529,-0.780592,0.066226,0.331543,0.042193,3.731623,0.074759,0.119925
34100,8,0.000246,-2.047344,-0.314229,1.481976,0.064258,-0.757130,1.452809,0.029167,0.345313,0.087593,0.120577,3.725642,614.302586,4.633276,298.852600
34200,8,0.000246,-1.231240,-0.307900,1.484498,0.064258,-0.744352,1.454404,0.030094,0.337617,0.096885,0.119374,3.756405,606.413749,4.633290,298.492021
34300,8,0.000246,-1.850308,-0.310293,1.479109,0.064336,-0.749489,1.450028,0.029081,0.343047,0.093638,0.118466,3.718190,996.155802,4.633368,298.127279
34400,8,0.000245,-2.061250,-0.306777,1.487795,0.064399,-0.742381,1.456362,0.031433,0.343867,0.091328,0.120961,3.708739,1871.682579,4.633440,297.762903
34500,8,0.000245,-2.220937,-0.312129,1.482214,0.064136,-0.752597,1.451477,0.030737,0.347734,0.095366,0.120970,3.720726,14286.702392,4.633519,297.398178
34600,8,0.000245,-1.764821,-0.306592,1.490994,0.064209,-0.741744,1.459556,0.031439,0.335195,0.093560,0.121694,3.705409,260.693928,4.633594,297.033627
34700,8,0.000244,-2.477031,-0.312480,1.484762,0.064355,-0.753479,1.454272,0.030490,0.344258,0.089883,0.121062,3.706362,657.981722,4.633609,296.672976
34800,8,0.000244,-2.518125,-0.311797,1.482027,0.064297,-0.752042,1.451813,0.030215,0.345781,0.088555,0.121477,3.733471,353.896401,4.633687,296.308287
34900,8,0.000244,-2.635625,-0.308242,1.483413,0.064331,-0.745095,1.453039,0.030374,0.344648,0.095259,0.119411,3.717467,423.775988,4.633687,295.948631
35000,8,0.000243,-2.294688,-0.309395,1.479754,0.064326,-0.747489,1.448370,0.031384,0.346875,0.098867,0.119089,3.708889,358.949163,4.633759,295.584367
35100,8,0.000243,-1.518271,-0.312910,1.485166,0.064202,-0.754229,1.453923,0.031244,0.342656,0.099009,0.120853,3.715927,483.155664,4.633591,295.235372
35200,9,0.000243,-2.353438,-0.310039,1.484919,0.064260,-0.748512,1.453507,0.031412,0.336211,0.092710,0.121978,3.707314,384.669525,4.633113,294.906133
35300,9,0.000242,-2.658906,-0.310703,1.485838,0.064429,-0.750173,1.456944,0.028894,0.336680,0.090938,0.120296,3.703367,736.882739,4.633174,294.542504
35400,9,0.000242,-2.149219,-0.311230,1.481278,0.064331,-0.750894,1.452404,0.028875,0.339453,0.098726,0.118326,3.702196,428.360229,4.633156,294.183950
35500,9,0.000242,-0.883572,-0.314648,1.483596,0.064238,-0.757545,1.454579,0.029017,0.340469,0.100513,0.114392,3.686254,145.470828,4.633208,293.820876
35600,9,0.000241,-2.307187,-0.316914,1.481958,0.064041,-0.761975,1.452623,0.029335,0.340547,0.093501,0.120569,3.706520,2083.697649,4.633261,293.457834
35700,9,0.000241,-2.064687,-0.316465,1.475259,0.064219,-0.761107,1.446199,0.029060,0.345664,0.090596,0.123567,3.716573,128.350195,4.633301,293.095592
35800,9,0.000241,-2.645781,-0.312500,1.483665,0.064360,-0.753657,1.453962,0.029703,0.340430,0.094756,0.122666,3.698847,5148.362994,4.633287,292.736743
35900,9,0.000241,-1.939840,-0.316172,1.479642,0.064287,-0.761027,1.451488,0.028154,0.345547,0.095176,0.118524,3.691825,116.817532,4.633395,292.370233
36000,9,0.000240,-2.870938,-0.320371,1.481338,0.064224,-0.769344,1.453767,0.027571,0.338633,0.088867,0.122499,3.696438,729.008535,4.633494,292.004290
36000,0.003314,0.004570,0.005678,-0.358058,0.004502,-0.725121,0.069135,0.338867,0.025432,3.683123,0.086443,0.117562
36100,9,0.000240,-2.100625,-0.312314,1.477966,0.064272,-0.753264,1.449753,0.028212,0.344453,0.093892,0.118381,3.696281,173.902599,4.633392,291.650960
36200,9,0.000240,-0.271180,-0.309961,1.482612,0.064336,-0.748593,1.455664,0.026947,0.339219,0.096836,0.120219,3.698700,204.655323,4.633432,291.288752
36300,9,0.000239,-2.495156,-0.317695,1.482388,0.064175,-0.763833,1.455539,0.026849,0.334844,0.090962,0.119324,3.678536,420.446729,4.633528,290.923028
36400,9,0.000239,-3.100625,-0.308965,1.480431,0.064243,-0.746238,1.453573,0.026858,0.346719,0.091846,0.119227,3.681062,447.056576,4.633634,290.556703
36500,9,0.000239,-2.916094,-0.318623,1.482506,0.064272,-0.765847,1.455659,0.026847,0.344805,0.089629,0.121249,3.705027,165.462979,4.633748,290.189853
36600,9,0.000238,-2.489063,-0.318770,1.478770,0.064141,-0.765967,1.453779,0.024990,0.344492,0.091836,0.119843,3.710348,304.707302,4.633870,289.822574
36700,9,0.000238,-2.105938,-0.313428,1.473234,0.064224,-0.755190,1.447809,0.025424,0.342969,0.099687,0.120163,3.701864,86.060291,4.633926,289.459391
36800,9,0.000238,-3.217188,-0.316133,1.482276,0.064277,-0.761246,1.455618,0.026658,0.339375,0.095098,0.120028,3.685631,527.415571,4.634045,289.092292
36900,9,0.000237,-2.950625,-0.315527,1.479475,0.064341,-0.759681,1.451691,0.027784,0.346172,0.091479,0.122307,3.700403,431.928067,4.634101,288.729141
37000,9,0.000237,-3.229219,-0.311719,1.476030,0.064302,-0.752295,1.447776,0.028254,0.350000,0.100820,0.117032,3.686081,364.614437,4.634214,288.362431
37100,9,0.000237,-1.349990,-0.317100,1.480793,0.064180,-0.762712,1.454647,0.026146,0.341602,0.092612,0.122551,3.704540,986.570121,4.634272,287.999197
37200,9,0.000236,0.623477,-0.311885,1.476260,0.064363,-0.752604,1.451297,0.024963,0.344883,0.090498,0.122517,3.701697,2033.822384,4.634369,287.633565
37300,9,0.000236,0.431685,-0.314863,1.478498,0.064092,-0.758109,1.452272,0.026226,0.347617,0.085132,0.125347,3.726108,341.942761,4.634435,287.269823
37400,9,0.000236,0.205892,-0.313281,1.471181,0.064160,-0.754783,1.447175,0.024006,0.346094,0.086587,0.126572,3.723446,141.278505,4.634495,286.906506
37500,9,0.000235,0.007550,-0.316680,1.479215,0.064265,-0.762125,1.453723,0.025492,0.347578,0.092295,0.121313,3.696365,2229.966766,4.634501,286.546510
37600,9,0.000235,-3.082031,-0.317383,1.485060,0.064219,-0.763186,1.456418,0.028642,0.345430,0.095698,0.117253,3.666316,595.139163,4.634567,286.182806
37700,9,0.000235,-3.167813,-0.316641,1.477288,0.064365,-0.761976,1.448156,0.029133,0.335625,0.092837,0.118919,3.688649,2186.998487,4.634567,285.823187
37800,9,0.000234,-3.396250,-0.308291,1.484905,0.064233,-0.745044,1.456240,0.028666,0.341797,0.086606,0.130077,3.725675,689.183603,4.634624,285.460045
37900,9,0.000234,-2.992969,-0.313984,1.481062,0.063984,-0.755888,1.451245,0.029817,0.345000,0.094204,0.121395,3.695945,409.640930,4.634575,285.103456
38000,9,0.000234,-3.327344,-0.316016,1.487733,0.064150,-0.760356,1.457358,0.030375,0.344219,0.098750,0.116506,3.668603,247.915964,4.634637,284.740051
38000,0.003236,0.004258,0.004992,-0.377570,0.004145,-0.763431,0.068300,0.332031,0.026906,3.727534,0.090291,0.124772
38100,9,0.000233,-3.382969,-0.317637,1.478905,0.064307,-0.763805,1.451801,0.027103,0.341719,0.097930,0.117220,3.672516,847.896199,4.634573,284.384315
38200,9,0.000233,-3.441875,-0.311895,1.478353,0.064297,-0.752534,1.451435,0.026918,0.337539,0.099165,0.120508,3.692072,649.791037,4.634628,284.021351
38300,9,0.000233,-3.159687,-0.311768,1.486220,0.064263,-0.752293,1.456232,0.029989,0.335078,0.099541,0.118932,3.672691,2114.012221,4.634673,283.658991
38400,9,0.000232,-3.286406,-0.314961,1.481029,0.064126,-0.757840,1.453177,0.027852,0.347148,0.093643,0.122003,3.680575,3296.784273,4.634740,283.295315
38500,9,0.000232,-2.169531,-0.313379,1.488360,0.064058,-0.754778,1.459695,0.028666,0.338047,0.093979,0.119444,3.686816,471.548287,4.634792,282.932519
38600,9,0.000231,-2.416401,-0.314365,1.484729,0.064331,-0.757656,1.457269,0.027460,0.342266,0.099404,0.119528,3.695099,382.809651,4.634780,282.573646
38700,9,0.000231,-3.376875,-0.309453,1.482973,0.064241,-0.747409,1.453512,0.029461,0.345664,0.100327,0.120637,3.688599,3737.988535,4.634777,282.214227
38800,9,0.000231,-3.106406,-0.306787,1.486452,0.064329,-0.742434,1.455733,0.030719,0.344961,0.102720,0.115877,3.672708,462.105601,4.634829,281.851447
38900,9,0.000230,-2.937656,-0.314199,1.480806,0.064194,-0.756493,1.450083,0.030723,0.347344,0.101108,0.116994,3.682927,720.956096,4.634879,281.488854
39000,9,0.000230,-3.549375,-0.310234,1.488703,0.064219,-0.749010,1.456758,0.031946,0.336680,0.094551,0.124862,3.699143,498.701142,4.634928,281.126268
39100,10,0.000230,-2.670625,-0.313008,1.487632,0.064194,-0.754264,1.456490,0.031141,0.333867,0.088071,0.125278,3.699706,428.897906,4.634502,280.792500
39200,10,0.000229,-3.294531,-0.308154,1.490519,0.064351,-0.745045,1.459161,0.031359,0.340195,0.101606,0.117001,3.642851,372.619591,4.634607,280.426496
39300,10,0.000229,-1.943906,-0.307578,1.491877,0.064395,-0.743818,1.458689,0.033188,0.332852,0.095850,0.123264,3.698350,687.163368,4.634690,280.061896
39400,10,0.000229,-3.482500,-0.314502,1.485461,0.064224,-0.757499,1.454115,0.031347,0.341758,0.090186,0.120881,3.710514,493.610627,4.634728,279.700009
39500,10,0.000228,-3.403125,-0.317383,1.484572,0.064050,-0.762574,1.454042,0.030530,0.339727,0.104775,0.113219,3.663286,1222.542301,4.634762,279.338341
39600,10,0.000228,-3.462500,-0.314756,1.479528,0.064224,-0.757934,1.450492,0.029036,0.337695,0.096357,0.123561,3.703980,3044.021049,4.634743,278.979896
39700,10,0.000228,-3.775937,-0.316309,1.482585,0.064253,-0.761228,1.453526,0.029059,0.342500,0.090415,0.125767,3.700378,401.527552,4.634777,278.618248
39800,10,0.000227,-3.230469,-0.312363,1.483906,0.064331,-0.753335,1.454060,0.029846,0.338320,0.094395,0.122556,3.667701,277.005838,4.634791,278.257776
39900,10,0.000227,-1.871563,-0.317480,1.484508,0.064131,-0.763191,1.453587,0.030921,0.340742,0.097388,0.121846,3.680026,882.383461,4.634886,277.892499
40000,10,0.000227,-3.911406,-0.311719,1.481697,0.064248,-0.752025,1.452497,0.029200,0.343672,0.096719,0.123042,3.702384,286.500834,4.634928,277.530376
40000,0.002943,0.004380,0.005433,-0.373190,0.004312,-0.755003,0.064863,0.340820,0.034242,3.726422,0.082026,0.122787
40100,10,0.000226,-2.607188,-0.310664,1.485763,0.064336,-0.749824,1.456340,0.029423,0.342109,0.098408,0.119877,3.680405,167.134579,4.634751,277.181405
40200,10,0.000226,-2.957500,-0.315352,1.485044,0.064307,-0.759361,1.456418,0.028626,0.338320,0.095620,0.120933,3.683365,1377.251039,4.634794,276.819220
40300,10,0.000226,-2.319219,-0.311865,1.481505,0.064287,-0.752261,1.452882,0.028622,0.340859,0.100430,0.122727,3.691995,208.864334,4.634903,276.453125
40400,10,0.000225,-3.132344,-0.312793,1.485959,0.064282,-0.754340,1.457560,0.028398,0.339727,0.105586,0.116305,3.662520,107.382460,4.634981,276.088865
40500,10,0.000225,-3.362188,-0.317246,1.482281,0.064219,-0.762960,1.453654,0.028627,0.344727,0.102061,0.115274,3.654500,337.611825,4.635100,275.722188
40600,10,0.000225,-1.597139,-0.314238,1.478545,0.064214,-0.756775,1.450688,0.027857,0.340352,0.095967,0.121915,3.687015,289.306346,4.635158,275.359181
40700,10,0.000224,-2.257969,-0.311523,1.482782,0.064351,-0.751614,1.453004,0.029779,0.341562,0.096982,0.123483,3.682528,221.518611,4.635267,274.993120
40800,10,0.000224,-1.223874,-0.311182,1.485739,0.064385,-0.751363,1.453767,0.031972,0.345586,0.102246,0.120034,3.663191,1156.765985,4.635329,274.629941
40900,10,0.000223,-3.099844,-0.309873,1.478698,0.064258,-0.748111,1.448612,0.030087,0.347578,0.102695,0.121779,3.689216,452.965354,4.635387,274.266909
41000,10,0.000223,-4.063438,-0.308750,1.484915,0.064219,-0.745942,1.455396,0.029519,0.341680,0.101992,0.120446,3.688943,1592.948341,4.635380,273.907785
41100,10,0.000223,-3.922656,-0.309980,1.480689,0.064272,-0.748560,1.450946,0.029743,0.344961,0.101099,0.121885,3.682364,133.208832,4.635428,273.545413
41200,10,0.000222,-4.109375,-0.316445,1.482287,0.064099,-0.760753,1.453133,0.029155,0.341953,0.096201,0.126647,3.690413,143.167796,4.635482,273.182692
41300,10,0.000222,-3.803594,-0.311670,1.478493,0.064219,-0.751836,1.450060,0.028433,0.346797,0.099414,0.124175,3.686587,114.955324,4.635532,272.820187
41400,10,0.000222,-3.838281,-0.310215,1.481282,0.064326,-0.749026,1.453360,0.027922,0.342500,0.108418,0.119717,3.673397,1236.833135,4.635525,272.461068
41500,10,0.000221,-3.139375,-0.315664,1.477915,0.064175,-0.759368,1.448788,0.029127,0.348477,0.102773,0.120778,3.672180,131.266458,4.635579,272.098358
41600,10,0.000221,-4.096406,-0.307178,1.475655,0.064287,-0.742857,1.447805,0.027849,0.340078,0.097422,0.125083,3.682501,811.162705,4.635626,271.736043
41700,10,0.000221,-2.875469,-0.317070,1.480378,0.064160,-0.762480,1.452841,0.027536,0.345547,0.098052,0.117805,3.656104,877.515388,4.635644,271.375436
41800,10,0.000220,-4.279063,-0.315215,1.477863,0.064062,-0.758437,1.449247,0.028615,0.344375,0.102339,0.119416,3.664917,3348.981387,4.635683,271.013671
41900,10,0.000220,-0.893336,-0.313711,1.482931,0.064204,-0.755778,1.453430,0.029501,0.352305,0.103115,0.123403,3.676927,64.228143,4.635779,270.648479
42000,10,0.000220,1.627358,-0.314766,1.481692,0.064243,-0.758071,1.453241,0.028451,0.341055,0.100962,0.118045,3.656845,390.096510,4.635872,270.283551
42000,0.002927,0.004362,0.005589,-0.373257,0.004286,-0.755086,0.067311,0.326172,0.049607,3.667759,0.091117,0.115513
42100,10,0.000219,-0.575525,-0.312246,1.476980,0.064331,-0.753415,1.450245,0.026734,0.340938,0.100815,0.119755,3.661308,113.282474,4.635850,269.925342
42200,10,0.000219,-2.750771,-0.316113,1.475524,0.064194,-0.760638,1.451133,0.024390,0.344805,0.095132,0.122313,3.669763,882.822103,4.635946,269.560244
42300,10,0.000218,-4.325156,-0.316973,1.476014,0.064023,-0.762193,1.451201,0.024814,0.348672,0.095747,0.120623,3.656212,2088.737307,4.635988,269.198277
42400,10,0.000218,-4.562188,-0.316914,1.480955,0.064165,-0.762252,1.455222,0.025733,0.338555,0.097187,0.122070,3.683497,440.851811,4.636036,268.836001
42500,10,0.000218,-4.468281,-0.312715,1.478580,0.064158,-0.753745,1.452902,0.025678,0.343359,0.103198,0.123461,3.687982,201.106476,4.636012,268.477897
42600,10,0.000217,-3.909063,-0.310596,1.477203,0.064392,-0.750112,1.451186,0.026018,0.345195,0.104878,0.118404,3.668691,447.770752,4.636043,268.116590
42700,10,0.000217,-3.911094,-0.312109,1.479653,0.064255,-0.752688,1.451706,0.027947,0.347930,0.100654,0.121989,3.672894,5143.664966,4.636021,267.758347
42800,10,0.000217,-2.920469,-0.318975,1.473458,0.064270,-0.766346,1.446373,0.027085,0.349922,0.103047,0.120395,3.664996,229.672062,4.636043,267.397551
42900,10,0.000216,-3.746875,-0.315898,1.475981,0.064277,-0.760447,1.449800,0.026181,0.339336,0.098457,0.120961,3.650266,1811.515765,4.636074,267.036315
43000,11,0.000216,-3.662969,-0.312627,1.478072,0.064263,-0.753774,1.451549,0.026524,0.341875,0.096050,0.122720,3.650807,1463.781298,4.635682,266.699343
43100,11,0.000216,-4.724375,-0.311045,1.484571,0.064321,-0.750758,1.456399,0.028172,0.341094,0.096685,0.123195,3.660402,137.003340,4.635779,266.334234
43200,11,0.000215,-4.570312,-0.312861,1.480203,0.064424,-0.754482,1.452746,0.027456,0.341367,0.094551,0.124849,3.653261,2984.058900,4.635874,265.969254
43300,11,0.000215,-4.229063,-0.315918,1.477916,0.064258,-0.760425,1.450534,0.027382,0.345547,0.100464,0.122337,3.629802,207.814314,4.635972,265.604149
43400,11,0.000214,-4.643281,-0.314512,1.477902,0.064138,-0.757315,1.449257,0.028645,0.339219,0.095142,0.124593,3.642834,116.320470,4.636070,265.239044
43500,11,0.000214,-4.055781,-0.312383,1.479784,0.064246,-0.753377,1.448454,0.031331,0.341797,0.093018,0.124615,3.641915,106.475561,4.636112,264.877142
43600,11,0.000214,-4.081875,-0.308418,1.477337,0.064399,-0.745864,1.450345,0.026992,0.342852,0.093589,0.122626,3.664165,281.001276,4.636203,264.512415
43700,11,0.000213,-4.454688,-0.313496,1.475913,0.064233,-0.755643,1.447982,0.027931,0.345469,0.097119,0.121439,3.657013,123.811139,4.636251,264.150196
43800,11,0.000213,-4.319844,-0.310703,1.478537,0.064209,-0.749969,1.450725,0.027812,0.344609,0.095933,0.121706,3.651724,94.654459,4.636343,263.785481
43900,11,0.000213,-4.675313,-0.315898,1.473313,0.064263,-0.760083,1.447660,0.025652,0.348477,0.093120,0.123609,3.665276,172.577512,4.636390,263.423359
44000,11,0.000212,-4.666875,-0.313506,1.476696,0.064287,-0.755719,1.452121,0.024575,0.340313,0.098950,0.119330,3.657529,333.069405,4.636485,263.058478
44000,0.003064,0.004429,0.005466,-0.371879,0.004297,-0.752352,0.068815,0.332520,0.036682,3.682993,0.089527,0.119867
44100,11,0.000212,-4.148125,-0.312715,1.473813,0.064287,-0.754242,1.449639,0.024174,0.343867,0.102739,0.122497,3.660278,359.258016,4.636460,262.700425
44200,11,0.000211,-4.905625,-0.309863,1.475106,0.064346,-0.748298,1.449752,0.025355,0.342383,0.100859,0.119291,3.636921,1158.587299,4.636553,262.335676
44300,11,0.000211,-5.156250,-0.315791,1.474154,0.064292,-0.760251,1.450136,0.024018,0.341875,0.093394,0.125688,3.675176,1702.778988,4.636593,261.973963
44400,11,0.000211,-4.941562,-0.319766,1.474821,0.064136,-0.768366,1.451360,0.023461,0.345664,0.095977,0.120322,3.657155,318.665427,4.636691,261.608963
44500,11,0.000210,-2.984219,-0.315566,1.473150,0.064268,-0.759824,1.449129,0.024021,0.344453,0.104575,0.119439,3.661864,665.220077,4.636731,261.247300
44600,11,0.000210,-4.852188,-0.310361,1.476434,0.064302,-0.749363,1.450811,0.025622,0.343672,0.098975,0.124328,3.650246,207.261147,4.636827,260.882426
44700,11,0.000210,-4.549531,-0.311172,1.473284,0.064255,-0.750869,1.448531,0.024754,0.347148,0.099492,0.122866,3.651902,2302.092173,4.636869,260.520628
44800,11,0.000209,-4.910469,-0.313535,1.472091,0.064253,-0.755728,1.446675,0.025416,0.345391,0.102148,0.120712,3.645658,1210.372991,4.636962,260.155989
44900,11,0.000209,-5.125625,-0.314033,1.476213,0.064194,-0.756642,1.449919,0.026294,0.344492,0.104858,0.119087,3.639926,453.625980,4.637007,259.794008
45000,11,0.000208,-4.194375,-0.311406,1.475776,0.064316,-0.751502,1.448734,0.027042,0.345000,0.101538,0.122441,3.647210,965.786951,4.637094,259.429699
45100,11,0.000208,-5.329063,-0.315547,1.474077,0.064119,-0.759772,1.449082,0.024995,0.342852,0.103608,0.119680,3.634461,661.073964,4.637014,259.074785
45200,11,0.000208,-4.397188,-0.317129,1.473061,0.064165,-0.762807,1.448611,0.024451,0.348047,0.097051,0.125318,3.653316,559.597192,4.637101,258.710502
45300,11,0.000207,-4.604063,-0.316934,1.471182,0.064390,-0.762866,1.447706,0.023477,0.347383,0.097412,0.123672,3.656206,477.200645,4.637193,258.345964
45400,11,0.000207,-4.972188,-0.316924,1.473483,0.064058,-0.761845,1.449397,0.024086,0.351523,0.106968,0.120738,3.629523,501.553021,4.637284,257.981478
45500,11,0.000207,-4.692969,-0.311553,1.470238,0.064253,-0.751513,1.444646,0.025592,0.339727,0.111665,0.119840,3.623885,478.526562,4.637274,257.622603
45600,11,0.000206,-3.422656,-0.314219,1.475373,0.064116,-0.757122,1.450056,0.025317,0.343477,0.102285,0.121812,3.638930,941.276573,4.637319,257.260741
