step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu,mean_mse,pred_mean_std
6850,15,0.000260,-10.510977,-0.714136,0.246294,0.072094,-0.764151,0.000002,0.246292,1.000000,0.016375,0.079256,1.000000,46.774656,11.206117,23.127249,2.362070,0.046559,0.011233
6900,15,0.000259,-9.771058,-0.719420,0.350843,0.071444,-0.767227,0.000001,0.350842,1.000000,0.015580,0.078686,1.000000,53.660282,11.207594,23.049848,2.342071,0.040285,0.009750
6950,15,0.000259,-10.483217,-0.724772,0.672235,0.071153,-0.773659,0.000001,0.672234,1.000000,0.017601,0.077549,1.000000,25.719432,11.208920,22.972775,2.363566,0.044369,0.011015
7000,15,0.000258,-10.079169,-0.734027,0.239089,0.070132,-0.780720,0.000001,0.239088,1.000000,0.017241,0.078894,1.000000,67.339656,11.210184,22.895849,2.420882,0.038758,0.010204
7050,15,0.000257,-10.522732,-0.729803,0.682265,0.070603,-0.776735,0.000001,0.682264,1.000000,0.016649,0.079198,1.000000,9.458402,11.204585,22.832915,2.388576,0.038766,0.010590
7100,15,0.000256,-10.564215,-0.726024,0.592711,0.071375,-0.774199,0.000002,0.592710,1.000000,0.016156,0.079367,1.000000,13.780575,11.206007,22.755652,2.392342,0.041625,0.011219
7150,15,0.000255,-10.695661,-0.727608,0.225307,0.071164,-0.777773,0.000001,0.225306,1.000000,0.016660,0.079456,1.000000,10.596991,11.207422,22.678425,2.385422,0.048612,0.009194
7200,16,0.000255,-10.477064,-0.713377,0.365873,0.072728,-0.764621,0.000001,0.365872,1.000000,0.016168,0.079349,1.000000,35.349976,11.203058,22.612873,2.341410,0.049602,0.010303
7250,16,0.000254,-10.647932,-0.726400,0.325722,0.070954,-0.773270,0.000001,0.325721,1.000000,0.015974,0.078870,1.000000,14.444386,11.204404,22.535781,2.362125,0.037978,0.009749
7300,16,0.000253,-10.669037,-0.731122,0.388296,0.070788,-0.778946,0.000001,0.388294,1.000000,0.017079,0.078523,1.000000,7.251396,11.205780,22.458648,2.361267,0.041435,0.011958
7350,16,0.000252,-10.580523,-0.729751,0.611446,0.071088,-0.779009,0.000001,0.611445,1.000000,0.016848,0.078836,1.000000,21.015435,11.207130,22.381585,2.383662,0.045713,0.011724
7400,16,0.000251,-10.706570,-0.728355,0.292846,0.071196,-0.777024,0.000001,0.292845,1.000000,0.017788,0.079034,1.000000,9.039203,11.208466,22.304569,2.392981,0.043569,0.011926
7450,16,0.000250,-10.622742,-0.735792,0.652388,0.070836,-0.784649,0.000001,0.652387,1.000000,0.015988,0.078658,1.000000,12.676337,11.209778,22.227618,2.399694,0.044797,0.010172
7500,16,0.000250,-10.664525,-0.725619,0.507024,0.071312,-0.773625,0.000001,0.507023,1.000000,0.016361,0.080463,1.000000,9.767218,11.211083,22.150700,2.397487,0.041169,0.010284
7550,16,0.000249,-10.703254,-0.735896,0.460529,0.070123,-0.782518,0.000001,0.460528,1.000000,0.017189,0.079156,1.000000,8.032030,11.212374,22.073826,2.425042,0.038534,0.010837
7600,16,0.000248,-10.738244,-0.728839,0.349615,0.070974,-0.776834,0.000001,0.349614,1.000000,0.017402,0.078604,1.000000,10.515441,11.213624,21.997052,2.414023,0.041692,0.010735
7650,17,0.000247,-10.481241,-0.733956,0.362581,0.070590,-0.781451,0.000001,0.362580,1.000000,0.017444,0.081148,1.000000,42.614702,11.209281,21.931232,2.427794,0.040666,0.012427
7700,17,0.000246,-10.704919,-0.729305,0.375283,0.071010,-0.776724,0.000001,0.375282,1.000000,0.016064,0.079752,1.000000,22.235084,11.210553,21.854409,2.383920,0.039714,0.010958
7750,17,0.000245,-10.626329,-0.738438,0.413775,0.070352,-0.784486,0.000001,0.413774,1.000000,0.017111,0.078681,1.000000,12.952919,11.211805,21.777642,2.401323,0.036240,0.012029
7800,17,0.000244,-10.469017,-0.727289,0.157059,0.071286,-0.775419,0.000001,0.157058,1.000000,0.017627,0.079554,1.000000,182.163154,11.212794,21.701401,2.364172,0.041622,0.012062
7850,17,0.000243,-10.428311,-0.728699,0.571480,0.071795,-0.779578,0.000001,0.571479,1.000000,0.016742,0.079801,1.000000,42.877829,11.214033,21.624691,2.406856,0.049941,0.010604
7900,17,0.000242,-10.750650,-0.730011,0.410421,0.070900,-0.777946,0.000001,0.410420,1.000000,0.016687,0.079524,1.000000,10.505419,11.215257,21.548027,2.385818,0.041617,0.011372
7950,17,0.000242,-10.693671,-0.736605,0.598184,0.070546,-0.784872,0.000001,0.598183,1.000000,0.016658,0.078977,1.000000,14.424938,11.216457,21.471427,2.414783,0.043313,0.009979
8000,17,0.000241,-10.760187,-0.739397,0.450078,0.070352,-0.786639,0.000001,0.450077,1.000000,0.017450,0.078580,1.000000,13.156364,11.217652,21.394852,2.408541,0.040218,0.011840
8050,17,0.000240,-10.769816,-0.728730,0.415254,0.071494,-0.779241,0.000001,0.415253,1.000000,0.017396,0.079810,1.000000,10.718233,11.207611,21.339666,2.413491,0.049214,0.011946
8100,18,0.000239,-10.839557,-0.739228,0.291036,0.070457,-0.786864,0.000001,0.291035,1.000000,0.016747,0.079523,1.000000,7.424835,11.203853,21.272444,2.425463,0.041356,0.010929
8150,18,0.000238,-10.773193,-0.728288,0.497987,0.072283,-0.780902,0.000001,0.497986,1.000000,0.018049,0.079130,1.000000,19.419689,11.205070,21.195762,2.407191,0.054906,0.012893
8200,18,0.000237,-9.964396,-0.738068,0.645734,0.070515,-0.786137,0.000001,0.645733,1.000000,0.017362,0.080421,1.000000,63.617068,11.206270,21.119130,2.430834,0.042704,0.012604
8250,18,0.000236,-10.498717,-0.734015,0.440241,0.070717,-0.781067,0.000001,0.440240,1.000000,0.018621,0.079109,1.000000,53.387605,11.207465,21.042522,2.405712,0.038981,0.013339
8300,18,0.000235,-10.662998,-0.739088,0.455405,0.070386,-0.787096,0.000001,0.455404,1.000000,0.017079,0.080497,1.000000,24.303844,11.208630,20.965987,2.438249,0.042716,0.012903
8350,18,0.000234,-10.714663,-0.723394,0.253781,0.072463,-0.774681,0.000001,0.253780,1.000000,0.017316,0.079256,1.000000,18.856085,11.209772,20.889512,2.382654,0.050186,0.012097
8400,18,0.000233,-10.810707,-0.733312,0.456287,0.070845,-0.781189,0.000001,0.456286,1.000000,0.017758,0.079130,1.000000,10.813112,11.210914,20.813052,2.398741,0.041517,0.011592
8450,18,0.000232,-10.784945,-0.736234,0.317017,0.070242,-0.781616,0.000001,0.317016,1.000000,0.014988,0.080428,1.000000,30.932674,11.212032,20.736651,2.443274,0.034204,0.009907
8500,18,0.000231,-6.765406,-0.737814,0.291777,0.070110,-0.784068,0.000001,0.291776,1.000000,0.017882,0.079484,1.000000,59.519852,11.213065,20.660422,2.424875,0.037330,0.012898
8550,19,0.000230,-8.401020,-0.727669,0.412197,0.071280,-0.776308,0.000001,0.412196,1.000000,0.017780,0.079399,1.000000,64.686780,11.210048,20.591645,2.391874,0.043333,0.011738
8600,19,0.000229,-10.244179,-0.732763,0.359618,0.070454,-0.779735,0.000001,0.359617,1.000000,0.015559,0.078285,1.000000,76.355941,11.210910,20.515730,2.389779,0.039149,0.011427
8650,19,0.000228,-10.141756,-0.737052,0.421090,0.070381,-0.784406,0.000001,0.421090,1.000000,0.017319,0.079359,1.000000,79.726690,11.212044,20.439329,2.365084,0.040546,0.012321
8700,19,0.000227,-9.428376,-0.731120,0.701930,0.070803,-0.778923,0.000001,0.701929,1.000000,0.016896,0.078206,1.000000,125.298551,11.213177,20.362948,2.401319,0.041340,0.012430
8750,19,0.000226,-10.654945,-0.728232,0.249812,0.070452,-0.774403,0.000001,0.249812,1.000000,0.017166,0.081785,1.000000,89.473744,11.214259,20.286672,2.401653,0.036484,0.011956
8800,19,0.000225,-10.798709,-0.739684,0.308323,0.069671,-0.785164,0.000001,0.308322,1.000000,0.018059,0.080102,1.000000,73.604007,11.215368,20.210364,2.441890,0.035482,0.012687
8850,19,0.000224,-10.757004,-0.729649,0.360392,0.071265,-0.778689,0.000000,0.360391,1.000000,0.015905,0.077887,1.000000,59.890049,11.216462,20.134097,2.390627,0.044692,0.012100
8900,19,0.000223,-10.752288,-0.726735,0.460933,0.072487,-0.780013,0.000000,0.460932,1.000000,0.017291,0.078640,1.000000,92.512106,11.217551,20.057854,2.391578,0.056782,0.009948
8950,19,0.000222,-10.758935,-0.716391,0.463577,0.072020,-0.765816,0.000001,0.463577,1.000000,0.017649,0.080172,1.000000,48.824595,11.218537,19.981809,2.359528,0.044718,0.011772
9000,20,0.000221,-10.879272,-0.727744,0.364235,0.070808,-0.775305,0.000001,0.364234,1.000000,0.016028,0.078348,1.000000,46.577053,11.215697,19.912569,2.380823,0.040524,0.010662
9050,20,0.000220,-10.828664,-0.729938,0.405358,0.071072,-0.778861,0.000001,0.405357,1.000000,0.019043,0.078539,1.000000,69.073828,11.206910,19.853822,2.361079,0.044623,0.012090
9100,20,0.000219,-10.660408,-0.727754,0.495392,0.071392,-0.776607,0.000001,0.495391,1.000000,0.016563,0.079567,1.000000,95.140987,11.207962,19.777608,2.385045,0.043857,0.012311
9150,20,0.000218,-10.823968,-0.732949,0.495867,0.071625,-0.782811,0.000001,0.495867,1.000000,0.016326,0.079382,1.000000,24.065119,11.209012,19.701409,2.401978,0.046831,0.009808
9200,20,0.000217,-10.263439,-0.729030,0.441304,0.070986,-0.775522,0.000001,0.441303,1.000000,0.016564,0.079030,1.000000,80.415931,11.210060,19.625229,2.373381,0.036662,0.011377
9250,20,0.000216,-10.523754,-0.730535,0.697339,0.071119,-0.779337,0.000001,0.697339,1.000000,0.017395,0.079845,1.000000,66.297049,11.211105,19.549070,2.400802,0.044141,0.011548
9300,20,0.000215,-10.839648,-0.734212,0.375160,0.070557,-0.782123,0.000001,0.375159,1.000000,0.016073,0.080546,1.000000,44.334183,11.212095,19.473019,2.414613,0.042106,0.010477
9350,20,0.000214,-10.915294,-0.735124,0.376654,0.070915,-0.783712,0.000001,0.376654,1.000000,0.018082,0.078629,1.000000,17.301285,11.213075,19.396998,2.401337,0.043766,0.012115
9400,20,0.000213,-10.277424,-0.736194,0.283339,0.070470,-0.783885,0.000001,0.283338,1.000000,0.016404,0.079643,1.000000,72.274217,11.213843,19.321358,2.450343,0.041520,0.011633
9450,21,0.000212,-9.178440,-0.736756,0.435078,0.070295,-0.783673,0.000001,0.435077,1.000000,0.017672,0.080981,1.000000,80.679148,11.211062,19.251819,2.405822,0.039231,0.012301
9500,21,0.000211,-10.515537,-0.729113,0.263466,0.071711,-0.780382,0.000001,0.263465,1.000000,0.015808,0.078638,1.000000,56.895570,11.212049,19.175799,2.377371,0.051378,0.010529
9550,21,0.000210,-10.741160,-0.722562,0.405405,0.071319,-0.769396,0.000001,0.405404,1.000000,0.015140,0.081976,1.000000,48.652183,11.212962,19.099918,2.435283,0.037247,0.010909
9600,21,0.000209,-9.675283,-0.729915,0.480441,0.071204,-0.778454,0.000001,0.480440,1.000000,0.017992,0.080084,1.000000,26.605913,11.213864,19.024070,2.443189,0.043125,0.012305
9650,21,0.000208,-8.937321,-0.735546,0.227409,0.070756,-0.782845,0.000001,0.227408,1.000000,0.017601,0.078794,1.000000,45.259146,11.214822,18.948138,2.422087,0.039738,0.012581
9700,21,0.000207,-10.632839,-0.718931,0.599066,0.072157,-0.768639,0.000001,0.599065,1.000000,0.015189,0.080038,1.000000,101.996642,11.215734,18.872298,2.373636,0.045430,0.010105
9750,21,0.000206,-10.775190,-0.743486,0.614917,0.070163,-0.791676,0.000001,0.614916,1.000000,0.017555,0.079600,1.000000,36.659342,11.216680,18.796411,2.430701,0.043694,0.011285
9800,21,0.000205,-11.020033,-0.741618,0.205523,0.070266,-0.788919,0.000001,0.205522,1.000000,0.017732,0.080673,1.000000,37.628222,11.217625,18.720540,2.438871,0.040560,0.012373
9850,21,0.000203,-10.958807,-0.737434,0.479149,0.070652,-0.785876,0.000001,0.479148,1.000000,0.016913,0.079602,1.000000,38.458338,11.218422,18.644928,2.435556,0.043719,0.012180
9900,22,0.000202,-10.932336,-0.745799,0.440086,0.070242,-0.793706,0.000001,0.440085,1.000000,0.017302,0.079048,1.000000,28.664476,11.215503,18.575478,2.428734,0.042620,0.012440
9950,22,0.000201,-10.321233,-0.737245,0.448259,0.070293,-0.783723,0.000001,0.448258,1.000000,0.017644,0.078788,1.000000,76.985430,11.216431,18.499646,2.430537,0.037773,0.012570
10000,22,0.000200,-10.262635,-0.743073,0.325110,0.069811,-0.789637,0.000001,0.325109,1.000000,0.017147,0.080225,1.000000,95.138460,11.217328,18.423876,2.411081,0.038862,0.010541
10050,22,0.000199,-10.323938,-0.723859,0.251418,0.071569,-0.772706,0.000001,0.251417,1.000000,0.017407,0.079739,1.000000,57.001537,11.206174,18.367851,2.389230,0.043542,0.012689
10100,22,0.000198,-9.001618,-0.735035,0.534496,0.071177,-0.784330,0.000001,0.534495,1.000000,0.016741,0.078503,1.000000,80.352944,11.207084,18.292001,2.397981,0.045689,0.011631
10150,22,0.000197,-10.724993,-0.734205,0.223701,0.070943,-0.781903,0.000001,0.223700,1.000000,0.018243,0.078511,1.000000,85.205656,11.208047,18.216078,2.419835,0.040755,0.012528
10200,22,0.000196,-10.873587,-0.723072,0.584846,0.071606,-0.772954,0.000001,0.584845,1.000000,0.015996,0.079729,1.000000,377.335456,11.208878,18.140383,2.391668,0.046931,0.011589
10250,22,0.000195,-10.971936,-0.732862,0.429676,0.071000,-0.782367,0.000000,0.429675,1.000000,0.017024,0.079460,1.000000,42.275705,11.209765,18.064607,2.404257,0.046681,0.014146
10300,22,0.000194,-11.020055,-0.725430,0.366799,0.071503,-0.773637,0.000001,0.366798,1.000000,0.016982,0.079781,1.000000,23.065520,11.210589,17.988945,2.368853,0.041518,0.012671
10350,23,0.000193,-11.030570,-0.730396,0.278022,0.071421,-0.779891,0.000001,0.278021,1.000000,0.017146,0.080557,1.000000,28.652053,11.207716,17.919202,2.438036,0.045952,0.013208
10400,23,0.000191,-10.990580,-0.738291,0.371012,0.070894,-0.787153,0.000001,0.371012,1.000000,0.016681,0.078898,1.000000,46.888736,11.208681,17.843312,2.418335,0.044717,0.012607
10450,23,0.000190,-10.958207,-0.736640,0.411041,0.070981,-0.786566,0.000001,0.411041,1.000000,0.017197,0.078707,1.000000,32.846644,11.209620,17.767477,2.397202,0.048115,0.011190
10500,23,0.000189,-10.946329,-0.728711,0.515600,0.071722,-0.778137,0.000001,0.515599,1.000000,0.017754,0.079563,1.000000,65.022472,11.210554,17.691662,2.368335,0.045215,0.012372
10550,23,0.000188,-10.893137,-0.739737,0.475007,0.070403,-0.787001,0.000001,0.475007,1.000000,0.016412,0.080554,1.000000,47.720729,11.211416,17.615973,2.432662,0.040208,0.010759
10600,23,0.000187,-10.865868,-0.726467,0.377603,0.071136,-0.773949,0.000001,0.377602,1.000000,0.016747,0.081540,1.000000,71.600221,11.212350,17.540183,2.437968,0.039715,0.011566
10650,23,0.000186,-9.584619,-0.735167,0.475268,0.070173,-0.780735,0.000001,0.475267,1.000000,0.016423,0.079132,1.000000,83.426920,11.213279,17.464413,2.447309,0.034940,0.010083
10700,23,0.000185,-9.950745,-0.735095,0.395346,0.070150,-0.781643,0.000001,0.395345,1.000000,0.015708,0.079444,1.000000,185.528975,11.214188,17.388686,2.365084,0.038242,0.010149
10750,23,0.000184,-11.065261,-0.730708,0.355883,0.071284,-0.779939,0.000001,0.355882,1.000000,0.016976,0.079077,1.000000,46.347564,11.214942,17.313212,2.418868,0.045295,0.010984
10800,24,0.000183,-11.057536,-0.737100,0.349068,0.070141,-0.783931,0.000001,0.349067,1.000000,0.017468,0.080322,1.000000,29.681512,11.212454,17.242732,2.449214,0.039199,0.011932
10850,24,0.000181,-10.905769,-0.723199,0.447561,0.072492,-0.775018,0.000001,0.447560,1.000000,0.016884,0.079056,1.000000,44.466061,11.213368,17.167011,2.393034,0.051911,0.012572
10900,24,0.000180,-10.996270,-0.729423,0.316612,0.071113,-0.777934,0.000001,0.316612,1.000000,0.016609,0.079608,1.000000,57.064832,11.214287,17.091293,2.413703,0.043182,0.012966
10950,24,0.000179,-10.888357,-0.738092,0.401932,0.070437,-0.785447,0.000001,0.401932,1.000000,0.017438,0.079101,1.000000,32.704893,11.215183,17.015623,2.428535,0.040455,0.012979
11000,24,0.000178,-11.019085,-0.737138,0.349275,0.070704,-0.784925,0.000001,0.349274,1.000000,0.017140,0.079698,1.000000,49.672000,11.216067,16.939984,2.418111,0.041449,0.011204
11050,24,0.000177,-10.897842,-0.731552,0.216989,0.071201,-0.780818,0.000001,0.216989,1.000000,0.017205,0.078510,1.000000,68.794539,11.212357,16.871267,2.395771,0.045553,0.012065
11100,24,0.000176,-11.096322,-0.748146,0.365035,0.069838,-0.794887,0.000001,0.365035,1.000000,0.018129,0.078976,1.000000,43.438024,11.213257,16.795595,2.417511,0.039406,0.011982
11150,24,0.000175,-11.077397,-0.738155,0.363184,0.070838,-0.786710,0.000001,0.363183,1.000000,0.016986,0.079669,1.000000,59.028772,11.214139,16.719965,2.402835,0.043789,0.011479
11200,24,0.000173,-11.034331,-0.731116,0.580676,0.071109,-0.778412,0.000001,0.580675,1.000000,0.016910,0.079349,1.000000,39.546088,11.214932,16.644476,2.397327,0.039138,0.011542
11250,25,0.000172,-11.064147,-0.727585,0.376368,0.070777,-0.775194,0.000001,0.376367,1.000000,0.017820,0.079847,1.000000,46.423586,11.212709,16.573455,2.412223,0.040734,0.012229
11300,25,0.000171,-11.098296,-0.725321,0.426779,0.070854,-0.772529,0.000001,0.426778,1.000000,0.017019,0.081252,1.000000,25.603877,11.213581,16.497852,2.414743,0.039272,0.010205
11350,25,0.000170,-11.047986,-0.749691,0.372585,0.069390,-0.795422,0.000001,0.372584,1.000000,0.017532,0.079399,1.000000,81.250659,11.214451,16.422264,2.438765,0.036787,0.012490
11400,25,0.000169,-10.597490,-0.735779,0.402904,0.070535,-0.783228,0.000001,0.402904,1.000000,0.017272,0.078967,1.000000,54.642311,11.215304,16.346712,2.406488,0.040605,0.011869
11450,25,0.000168,-10.602104,-0.726021,0.235820,0.071525,-0.776245,0.000001,0.235819,1.000000,0.017041,0.079405,1.000000,93.723725,11.216148,16.271183,2.400940,0.048204,0.011912
11500,25,0.000167,-9.907124,-0.739009,0.437512,0.070946,-0.788612,0.000001,0.437511,1.000000,0.018450,0.078219,1.000000,219.515968,11.216921,16.195770,2.393872,0.047099,0.012131
11550,25,0.000165,-10.093337,-0.723270,0.287702,0.072135,-0.773577,0.000001,0.287701,1.000000,0.016721,0.079878,1.000000,136.106618,11.217751,16.120284,2.401022,0.047465,0.012301
11600,25,0.000164,-10.251306,-0.733426,0.300745,0.071209,-0.781900,0.000001,0.300744,1.000000,0.017153,0.079444,1.000000,83.398920,11.218571,16.044825,2.382962,0.042898,0.010955
11650,26,0.000163,-10.933736,-0.733580,0.546045,0.071278,-0.781360,0.000001,0.546044,1.000000,0.015964,0.078630,1.000000,138.971332,11.216295,15.973784,2.401688,0.040470,0.011135
11700,26,0.000162,-11.186926,-0.743115,0.223680,0.069711,-0.788706,0.000001,0.223679,1.000000,0.017043,0.079639,1.000000,74.297739,11.217116,15.898323,2.433771,0.035784,0.011392
11750,26,0.000161,-11.169739,-0.741375,0.359669,0.070852,-0.790598,0.000001,0.359669,1.000000,0.016968,0.078816,1.000000,39.813355,11.217928,15.822887,2.416449,0.045988,0.011890
11800,26,0.000160,-11.000779,-0.726816,0.560731,0.071625,-0.775689,0.000001,0.560730,1.000000,0.016804,0.081012,1.000000,65.468869,11.218733,15.747471,2.421371,0.043537,0.012025
11850,26,0.000159,-10.315600,-0.738035,0.317845,0.070886,-0.786473,0.000001,0.317845,1.000000,0.017936,0.079576,1.000000,111.703467,11.219373,15.672296,2.426818,0.043319,0.013431
11900,26,0.000157,-10.050129,-0.739295,0.331727,0.070245,-0.786145,0.000001,0.331726,1.000000,0.017664,0.079379,1.000000,296.273723,11.220158,15.596928,2.378754,0.039089,0.011603
11950,26,0.000156,-10.971645,-0.723116,0.440447,0.071390,-0.771557,0.000001,0.440447,1.000000,0.016427,0.079645,1.000000,444.034786,11.220942,15.521573,2.414673,0.042484,0.011377
12000,26,0.000155,-10.926533,-0.723096,0.517126,0.071269,-0.772410,0.000000,0.517125,1.000000,0.015332,0.078033,1.000000,383.320621,11.221717,15.446240,2.383408,0.045600,0.008772
12050,26,0.000154,-10.769307,-0.733803,0.451778,0.070632,-0.781871,0.000000,0.451778,1.000000,0.017186,0.078502,1.000000,333.887642,11.218372,15.376562,2.382369,0.042508,0.010494
12100,27,0.000153,-11.078390,-0.725324,0.301526,0.071767,-0.775146,0.000000,0.301525,1.000000,0.017402,0.079748,1.000000,245.167960,11.215856,15.305712,2.357326,0.046460,0.012299
12150,27,0.000152,-10.825828,-0.717654,0.610909,0.072654,-0.768982,0.000000,0.610908,1.000000,0.017748,0.080726,1.000000,256.012582,11.216614,15.230384,2.377600,0.050003,0.011790
12200,27,0.000151,-10.880974,-0.735337,0.494113,0.070442,-0.782728,0.000000,0.494113,1.000000,0.017688,0.079848,1.000000,406.068606,11.217371,15.155067,2.475051,0.040565,0.011759
12250,27,0.000149,-10.972748,-0.724630,0.318496,0.071156,-0.772988,0.000000,0.318496,1.000000,0.015823,0.080217,1.000000,238.037232,11.218127,15.079761,2.432014,0.042602,0.010837
12300,27,0.000148,-10.815564,-0.737106,0.389771,0.070533,-0.785883,0.000000,0.389770,1.000000,0.015978,0.079068,1.000000,282.507508,11.218876,15.004474,2.417069,0.045036,0.010903
12350,27,0.000147,-10.792256,-0.729667,0.303397,0.070672,-0.776807,0.000000,0.303397,1.000000,0.017476,0.079190,1.000000,500.417279,11.219618,14.929207,2.334226,0.039346,0.011754
12400,27,0.000146,-10.808657,-0.709332,0.286235,0.071917,-0.757409,0.000000,0.286235,1.000000,0.016736,0.078422,1.000000,635.301791,11.220345,14.853969,2.342876,0.040395,0.011265
12450,27,0.000145,-10.991849,-0.728749,0.266184,0.071817,-0.779478,0.000000,0.266184,1.000000,0.016840,0.079626,1.000000,293.827512,11.220977,14.778868,2.380697,0.049401,0.012079
12500,27,0.000144,-10.823642,-0.730946,0.552939,0.070313,-0.776967,0.000000,0.552939,1.000000,0.015851,0.077976,1.000000,342.182137,11.221702,14.703652,2.360364,0.036215,0.009712
12550,28,0.000142,-10.820288,-0.728509,0.372449,0.070640,-0.775844,0.000000,0.372449,1.000000,0.015769,0.078628,1.000000,191.697677,11.219619,14.632107,2.422800,0.040047,0.009659
12600,28,0.000141,-10.533951,-0.719914,0.369519,0.071264,-0.767025,0.000000,0.369519,1.000000,0.016481,0.078530,1.000000,377.816420,11.220378,14.556848,2.366933,0.038262,0.009092
12650,28,0.000140,-10.334757,-0.711738,0.508336,0.072116,-0.761036,0.000000,0.508336,1.000000,0.016670,0.079876,1.000000,256.868127,11.221010,14.481762,2.371323,0.044135,0.011044
12700,28,0.000139,-10.551028,-0.729492,0.617741,0.070517,-0.776098,0.000000,0.617741,1.000000,0.015464,0.079048,1.000000,245.121539,11.221709,14.406599,2.391314,0.037825,0.010795
12750,28,0.000138,-10.708543,-0.733160,0.341250,0.070478,-0.780461,0.000000,0.341250,1.000000,0.017410,0.078042,1.000000,258.037052,11.222454,14.331387,2.360871,0.040206,0.010635
12800,28,0.000137,-10.740306,-0.738619,0.501740,0.069939,-0.786145,0.000000,0.501740,1.000000,0.016428,0.077865,1.000000,230.850658,11.223169,14.256223,2.413507,0.041854,0.010051
12850,28,0.000136,-10.744313,-0.719771,0.389152,0.071847,-0.770135,0.000000,0.389152,1.000000,0.017981,0.078880,1.000000,314.916017,11.223872,14.181083,2.383910,0.048135,0.011031
12900,28,0.000134,-10.678428,-0.718158,0.515534,0.072250,-0.769283,0.000000,0.515534,1.000000,0.016328,0.077956,1.000000,226.102530,11.224575,14.105954,2.363697,0.049999,0.010422
12950,28,0.000133,-10.832161,-0.726586,0.239574,0.071100,-0.774744,0.000000,0.239574,1.000000,0.016825,0.078902,1.000000,300.057494,11.225288,14.030821,2.420546,0.042027,0.010425
13000,29,0.000132,-10.398681,-0.729474,0.329612,0.070403,-0.776143,0.000000,0.329612,1.000000,0.016063,0.080205,1.000000,259.747284,11.223040,13.959379,2.427354,0.038226,0.010410
13050,29,0.000131,-10.546006,-0.737763,0.312033,0.069808,-0.783607,0.000000,0.312033,1.000000,0.016169,0.077016,1.000000,229.600806,11.219960,13.888939,2.396853,0.036465,0.010820
13100,29,0.000130,-10.961096,-0.714284,0.481464,0.072160,-0.764534,0.000000,0.481464,1.000000,0.017444,0.079697,1.000000,238.854055,11.220671,13.813790,2.433392,0.047233,0.011385
13150,29,0.000129,-10.860311,-0.721522,0.565029,0.071469,-0.769400,0.000000,0.565028,1.000000,0.016793,0.078102,1.000000,291.961158,11.221357,13.738683,2.346427,0.040480,0.012450
13200,29,0.000128,-10.988516,-0.720030,0.340025,0.071576,-0.770348,0.000000,0.340025,1.000000,0.016517,0.078359,1.000000,217.072703,11.222032,13.663598,2.377979,0.048432,0.011530
13250,29,0.000126,-10.824892,-0.722122,0.450791,0.071127,-0.769358,0.000000,0.450791,1.000000,0.015873,0.079007,1.000000,191.172290,11.222724,13.588501,2.375997,0.038907,0.011001
13300,29,0.000125,-10.441514,-0.718440,0.322003,0.071976,-0.767667,0.000000,0.322002,1.000000,0.016083,0.080079,1.000000,146.829447,11.223388,13.513447,2.422942,0.044128,0.010295
13350,29,0.000124,-10.862552,-0.729453,0.469102,0.071120,-0.778340,0.000000,0.469102,1.000000,0.016666,0.078892,1.000000,273.128674,11.224064,13.438389,2.385382,0.044425,0.011462
13400,29,0.000123,-10.666248,-0.737020,0.340221,0.070315,-0.784301,0.000000,0.340221,1.000000,0.016051,0.078281,1.000000,279.291067,11.224662,13.363431,2.434965,0.040412,0.010538
13450,30,0.000122,-10.816417,-0.733935,0.311113,0.070684,-0.782970,0.000000,0.311112,1.000000,0.016089,0.078414,1.000000,240.651671,11.222327,13.291956,2.392722,0.045644,0.012189
13500,30,0.000121,-10.856119,-0.722512,0.424343,0.071746,-0.772709,0.000001,0.424342,1.000000,0.016992,0.079320,1.000000,217.909096,11.222919,13.217002,2.354293,0.047747,0.011509
13550,30,0.000120,-10.453689,-0.726097,0.327117,0.070579,-0.772682,0.000001,0.327116,1.000000,0.016124,0.079050,1.000000,283.181232,11.223600,13.141951,2.380976,0.037653,0.011064
13600,30,0.000119,-10.862192,-0.718986,0.580101,0.071271,-0.766220,0.000001,0.580100,1.000000,0.017129,0.079921,1.000000,319.242975,11.224270,13.066922,2.411611,0.038661,0.011783
13650,30,0.000117,-10.757187,-0.732514,0.388467,0.071242,-0.782118,0.000001,0.388466,1.000000,0.017137,0.078710,1.000000,536.389289,11.224932,12.991913,2.381282,0.046611,0.012168
13700,30,0.000116,-10.508764,-0.726087,0.551323,0.071100,-0.774862,0.000001,0.551322,1.000000,0.015640,0.079999,1.000000,189.118676,11.225593,12.916913,2.382020,0.044082,0.011646
13750,30,0.000115,-10.972177,-0.725060,0.362637,0.071242,-0.772228,0.000001,0.362636,1.000000,0.016954,0.079845,1.000000,220.631763,11.226245,12.841931,2.360873,0.038489,0.011700
13800,30,0.000114,-10.518890,-0.723786,0.270114,0.071560,-0.773959,0.000001,0.270114,1.000000,0.015796,0.079092,1.000000,190.329315,11.226893,12.766964,2.384008,0.047977,0.011290
13850,30,0.000113,-10.896649,-0.733749,0.336977,0.070296,-0.780071,0.000001,0.336977,1.000000,0.016996,0.076554,1.000000,313.929545,11.227536,12.692010,2.316343,0.037249,0.010831
