step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min,mean_nu,mean_mse,pred_mean_std
23500,52,0.000074,-10.908366,-0.736690,0.301099,0.071123,-0.785370,0.000000,0.301099,1.000000,0.017339,0.078648,1.000000,92.237810,170.233397,4.278440,2.406328,0.043729,0.013802
23550,52,0.000074,-11.079667,-0.739569,0.286737,0.069824,-0.785060,0.000000,0.286737,1.000000,0.017745,0.078163,1.000000,125.105713,165.252649,4.402350,2.377441,0.035261,0.012870
23600,52,0.000073,-11.038629,-0.732507,0.287995,0.071531,-0.782987,0.000000,0.287995,1.000000,0.018110,0.079646,1.000000,89.114700,160.590021,4.524980,2.395099,0.049050,0.013431
23650,52,0.000073,-11.102478,-0.735847,0.378372,0.070542,-0.782798,0.000000,0.378372,1.000000,0.017032,0.079442,1.000000,121.153867,156.192221,4.647052,2.410184,0.038934,0.012389
23700,52,0.000073,-10.541575,-0.728254,0.356299,0.071510,-0.777394,0.000000,0.356299,1.000000,0.017314,0.079860,1.000000,260.409302,152.048550,4.768214,2.392771,0.044615,0.013628
23750,52,0.000073,-10.592469,-0.741504,0.618222,0.070687,-0.790473,0.000000,0.618221,1.000000,0.017698,0.078806,1.000000,144.588207,148.137990,4.888460,2.427140,0.045420,0.012778
23800,53,0.000073,-11.133959,-0.733175,0.343229,0.070328,-0.779302,0.000000,0.343229,1.000000,0.016265,0.080145,1.000000,88.038989,144.176975,5.016982,2.442513,0.036543,0.011257
23850,53,0.000073,-10.973737,-0.734437,0.268934,0.070504,-0.781213,0.000000,0.268934,1.000000,0.017468,0.078529,1.000000,230.037498,140.683603,5.135638,2.382532,0.038414,0.013420
23900,53,0.000073,-10.844809,-0.746818,0.247333,0.069932,-0.795053,0.000000,0.247332,1.000000,0.017197,0.080260,1.000000,117.709062,137.369754,5.253461,2.464662,0.044232,0.013011
23950,53,0.000073,-11.200404,-0.722981,0.461221,0.072447,-0.773348,0.000001,0.461220,1.000000,0.016639,0.079534,1.000000,100.978512,134.220176,5.370529,2.385252,0.047142,0.011993
24000,53,0.000073,-11.220956,-0.730719,0.326726,0.070885,-0.778377,0.000001,0.326725,1.000000,0.016934,0.079626,1.000000,160.552812,131.224508,5.486780,2.333906,0.040718,0.011183
24050,53,0.000073,-11.280133,-0.736291,0.326347,0.070921,-0.784914,0.000000,0.326347,1.000000,0.018120,0.079090,1.000000,104.459018,127.922343,5.621900,2.397539,0.043877,0.012502
24100,53,0.000072,-10.795683,-0.721692,0.793719,0.071909,-0.771424,0.000001,0.793719,1.000000,0.017043,0.079632,1.000000,148.506551,125.225194,5.736332,2.393291,0.045925,0.012324
24150,53,0.000072,-10.773315,-0.739939,0.308516,0.071182,-0.789613,0.000001,0.308516,1.000000,0.017979,0.079557,1.000000,184.760122,122.644369,5.850248,2.415445,0.046944,0.012791
24200,53,0.000072,-10.459086,-0.738487,0.251886,0.070169,-0.785409,0.000001,0.251885,1.000000,0.017886,0.079902,1.000000,92.904522,120.182801,5.963138,2.436899,0.039459,0.012814
24250,54,0.000072,-11.148215,-0.734339,0.357770,0.070836,-0.781710,0.000001,0.357769,1.000000,0.016428,0.080120,1.000000,175.061227,117.626474,6.085648,2.451231,0.039844,0.012386
24300,54,0.000072,-11.145220,-0.731891,0.373005,0.071285,-0.780450,0.000001,0.373004,1.000000,0.017446,0.079363,1.000000,190.603524,115.363293,6.197812,2.378580,0.043055,0.012557
24350,54,0.000072,-10.684726,-0.737216,0.405220,0.071212,-0.787191,0.000001,0.405219,1.000000,0.017419,0.079146,1.000000,204.802757,113.198751,6.308962,2.372525,0.047899,0.012225
24400,54,0.000072,-11.224898,-0.722581,0.318062,0.072125,-0.773662,0.000001,0.318061,1.000000,0.018102,0.080706,1.000000,189.292186,111.127595,6.419048,2.384014,0.050063,0.013114
24450,54,0.000072,-11.234484,-0.746288,0.338428,0.069738,-0.793103,0.000001,0.338427,1.000000,0.018038,0.078034,1.000000,155.303119,109.134615,6.528634,2.364211,0.039820,0.013112
24500,54,0.000072,-10.951738,-0.732524,0.462699,0.070875,-0.780170,0.000001,0.462698,1.000000,0.017323,0.080046,1.000000,210.392155,107.225723,6.637089,2.399686,0.040695,0.013075
24550,54,0.000071,-10.973118,-0.732529,0.507652,0.070673,-0.779399,0.000001,0.507651,1.000000,0.017651,0.079256,1.000000,160.119489,105.388028,6.744915,2.428438,0.038446,0.012869
24600,54,0.000071,-10.748994,-0.739006,0.407851,0.070017,-0.784109,0.000001,0.407850,1.000000,0.017899,0.080903,1.000000,205.442140,103.617001,6.852157,2.434458,0.033648,0.013151
24650,54,0.000071,-11.260664,-0.739692,0.187457,0.070954,-0.788686,0.000001,0.187456,1.000000,0.016578,0.079583,1.000000,187.524262,101.915490,6.958380,2.432570,0.045057,0.012112
24700,55,0.000071,-11.288990,-0.729724,0.360791,0.071226,-0.778493,0.000001,0.360790,1.000000,0.016517,0.079925,1.000000,201.861021,100.141102,7.073353,2.435551,0.043854,0.011437
24750,55,0.000071,-11.144456,-0.744681,0.505532,0.069931,-0.791364,0.000001,0.505530,1.000000,0.016561,0.079841,1.000000,103.845660,98.556501,7.178623,2.471459,0.039057,0.012163
24800,55,0.000071,-11.231381,-0.733222,0.409769,0.070778,-0.780368,0.000001,0.409768,1.000000,0.018053,0.079772,1.000000,240.274214,97.032933,7.282751,2.417702,0.039190,0.012267
24850,55,0.000071,-10.927615,-0.723989,0.297244,0.072080,-0.774992,0.000001,0.297242,1.000000,0.017474,0.078636,1.000000,162.634663,95.562222,7.386113,2.420390,0.049874,0.011914
24900,55,0.000071,-10.663567,-0.742491,0.408828,0.070126,-0.788975,0.000001,0.408827,1.000000,0.018823,0.079897,1.000000,209.578163,94.141325,7.488741,2.426906,0.038069,0.013180
24950,55,0.000071,-11.050873,-0.735049,0.318693,0.070438,-0.782169,0.000001,0.318692,1.000000,0.017954,0.079727,1.000000,214.397899,92.770770,7.590394,2.454567,0.039669,0.012157
25000,55,0.000071,-11.236803,-0.734678,0.498074,0.071076,-0.783484,0.000001,0.498073,1.000000,0.016398,0.079688,1.000000,162.923895,91.444081,7.691404,2.408004,0.044228,0.010983
25050,55,0.000070,-11.329152,-0.734607,0.319678,0.070989,-0.782658,0.000001,0.319677,1.000000,0.016387,0.078954,1.000000,98.283753,89.945270,7.810305,2.422372,0.041854,0.011599
25100,55,0.000070,-11.362154,-0.725867,0.253470,0.072238,-0.777738,0.000001,0.253469,1.000000,0.017910,0.079743,1.000000,183.777623,88.710231,7.909648,2.402778,0.052504,0.012267
25150,56,0.000070,-10.614928,-0.736527,0.358261,0.070243,-0.782213,0.000002,0.358260,1.000000,0.018179,0.079900,1.000000,111.578952,87.421844,8.016684,2.405581,0.035216,0.011915
25200,56,0.000070,-11.177311,-0.728838,0.433786,0.071556,-0.777989,0.000001,0.433785,1.000000,0.016947,0.080313,1.000000,336.659565,86.248010,8.116129,2.439984,0.044574,0.011276
25250,56,0.000070,-11.241370,-0.739537,0.304073,0.069988,-0.785351,0.000001,0.304072,1.000000,0.017776,0.079001,1.000000,297.021948,85.113319,8.214539,2.432450,0.036068,0.011848
25300,56,0.000070,-11.035649,-0.739560,0.375385,0.070560,-0.787360,0.000001,0.375383,1.000000,0.017577,0.078957,1.000000,188.244709,84.025419,8.310977,2.426199,0.041735,0.011855
25350,56,0.000070,-11.293886,-0.721758,0.230868,0.072786,-0.774723,0.000001,0.230866,1.000000,0.017144,0.079470,1.000000,217.944599,82.963575,8.407304,2.409073,0.055240,0.011449
25400,56,0.000070,-11.265005,-0.736705,0.393148,0.070384,-0.783594,0.000002,0.393146,1.000000,0.017479,0.078978,1.000000,156.396837,81.936514,8.502518,2.374834,0.038988,0.012168
25450,56,0.000070,-11.164545,-0.731067,0.348789,0.071240,-0.780432,0.000002,0.348788,1.000000,0.017717,0.078771,1.000000,183.325870,80.940462,8.596854,2.406384,0.045815,0.011871
25500,56,0.000069,-11.428617,-0.734309,0.213948,0.071123,-0.782677,0.000002,0.213946,1.000000,0.017017,0.079333,1.000000,204.906772,79.970549,8.690699,2.404397,0.042689,0.011349
25550,56,0.000069,-10.887334,-0.738764,0.457685,0.070699,-0.787288,0.000002,0.457683,1.000000,0.017618,0.077777,1.000000,259.280922,79.031671,8.783399,2.420192,0.043916,0.011354
25600,57,0.000069,-11.208257,-0.740002,0.491629,0.070742,-0.788472,0.000002,0.491628,1.000000,0.016888,0.078707,1.000000,239.413156,78.030354,8.885431,2.419935,0.043661,0.011526
25650,57,0.000069,-11.222988,-0.734898,0.360859,0.071056,-0.784748,0.000001,0.360857,1.000000,0.016522,0.079530,1.000000,334.943091,77.140442,8.977133,2.429863,0.047740,0.011273
25700,57,0.000069,-11.340234,-0.733099,0.462416,0.070691,-0.780457,0.000001,0.462415,1.000000,0.018110,0.080037,1.000000,346.969365,76.277344,9.067787,2.397906,0.040045,0.013208
25750,57,0.000069,-11.175616,-0.735611,0.219859,0.070734,-0.782215,0.000001,0.219858,1.000000,0.017639,0.079215,1.000000,200.441879,75.431874,9.158374,2.417604,0.037457,0.012305
25800,57,0.000069,-11.296169,-0.731724,0.320869,0.070953,-0.779497,0.000001,0.320868,1.000000,0.016608,0.079888,1.000000,255.322506,74.609729,9.248124,2.425654,0.040989,0.011095
25850,57,0.000069,-11.273584,-0.742350,0.337691,0.070260,-0.789714,0.000001,0.337690,1.000000,0.018088,0.078623,1.000000,216.053379,73.808570,9.337217,2.425162,0.040781,0.011753
25900,57,0.000069,-11.348186,-0.733110,0.346531,0.071668,-0.783633,0.000001,0.346530,1.000000,0.017893,0.079333,1.000000,320.557162,73.025995,9.425867,2.406692,0.048964,0.012920
25950,57,0.000068,-11.357938,-0.733836,0.434408,0.070948,-0.781694,0.000001,0.434406,1.000000,0.016893,0.079734,1.000000,165.014945,72.261937,9.513999,2.411033,0.041279,0.012579
26000,57,0.000068,-11.323325,-0.731867,0.260916,0.071280,-0.780904,0.000001,0.260915,1.000000,0.016565,0.078093,1.000000,104.739513,71.514985,9.601717,2.405306,0.044658,0.011631
26050,58,0.000068,-11.155989,-0.744174,0.392168,0.069930,-0.790556,0.000001,0.392167,1.000000,0.017839,0.080244,1.000000,70.850901,70.638018,9.709125,2.420931,0.038058,0.012535
26100,58,0.000068,-11.450639,-0.732816,0.254523,0.071002,-0.780988,0.000001,0.254522,1.000000,0.017461,0.079537,1.000000,160.111836,69.931133,9.795351,2.442485,0.042238,0.012053
26150,58,0.000068,-11.323331,-0.732100,0.374919,0.071926,-0.782955,0.000001,0.374918,1.000000,0.016654,0.079377,1.000000,79.556910,69.240729,9.880986,2.435510,0.049638,0.010399
26200,58,0.000068,-11.191669,-0.733143,0.448921,0.070977,-0.781501,0.000001,0.448920,1.000000,0.017797,0.079229,1.000000,136.050620,68.566087,9.966054,2.410610,0.042898,0.012048
26250,58,0.000068,-11.259938,-0.747712,0.241518,0.069882,-0.795967,0.000001,0.241517,1.000000,0.017108,0.079273,1.000000,94.671983,67.911392,10.049860,2.440235,0.044379,0.012505
26300,58,0.000068,-11.369324,-0.729941,0.414893,0.071097,-0.776715,0.000001,0.414891,1.000000,0.017319,0.079694,1.000000,112.485310,67.272070,10.132982,2.445569,0.037421,0.012279
26350,58,0.000068,-10.214651,-0.742505,0.351376,0.070136,-0.789541,0.000001,0.351375,1.000000,0.016821,0.079040,1.000000,314.880503,66.646137,10.215646,2.460925,0.039893,0.011464
26400,58,0.000068,-10.961463,-0.729020,0.517577,0.071200,-0.776751,0.000001,0.517576,1.000000,0.017822,0.079855,1.000000,112.802076,66.034509,10.297646,2.385139,0.040437,0.013159
26450,58,0.000067,-10.884990,-0.739932,0.300967,0.070666,-0.787514,0.000001,0.300966,1.000000,0.016324,0.079920,1.000000,206.658873,65.437225,10.378904,2.417750,0.040832,0.011748
26500,59,0.000067,-11.143854,-0.728037,0.267724,0.071210,-0.776705,0.000001,0.267723,1.000000,0.017111,0.079518,1.000000,236.581739,64.785279,10.470486,2.380782,0.043541,0.012151
26550,59,0.000067,-10.899596,-0.733005,0.171250,0.071186,-0.781482,0.000001,0.171249,1.000000,0.017919,0.078893,1.000000,91.676256,64.212687,10.550874,2.408635,0.042944,0.012767
26600,59,0.000067,-11.104370,-0.735627,0.575563,0.070814,-0.784130,0.000001,0.575562,1.000000,0.017854,0.079143,1.000000,157.655438,63.651277,10.630842,2.424477,0.043657,0.012156
26650,59,0.000067,-11.248715,-0.736191,0.222342,0.071752,-0.787161,0.000001,0.222341,1.000000,0.017164,0.078978,1.000000,267.323550,63.103536,10.709912,2.396762,0.050315,0.012258
26700,59,0.000067,-11.386713,-0.735883,0.344344,0.070729,-0.783455,0.000001,0.344343,1.000000,0.016722,0.079470,1.000000,95.352797,62.567383,10.788369,2.411261,0.040693,0.011304
26750,59,0.000067,-11.155177,-0.737860,0.384892,0.070538,-0.785448,0.000001,0.384891,1.000000,0.015938,0.078650,1.000000,511.676944,62.040920,10.866484,2.414739,0.041062,0.011073
26800,59,0.000067,-11.046696,-0.737455,0.505704,0.070506,-0.785018,0.000001,0.505702,1.000000,0.017977,0.080014,1.000000,43.959032,61.526249,10.943839,2.461917,0.041034,0.012390
26850,59,0.000067,-11.289822,-0.735513,0.404344,0.070518,-0.782677,0.000001,0.404343,1.000000,0.017344,0.079885,1.000000,120.496266,61.020649,11.020860,2.427176,0.039684,0.011541
26900,59,0.000066,-9.645405,-0.732696,0.245288,0.070991,-0.780909,0.000001,0.245287,1.000000,0.016437,0.080785,1.000000,63.314014,60.525431,11.097264,2.469401,0.042391,0.011285
26950,60,0.000066,-10.095112,-0.732124,0.279832,0.070589,-0.778841,0.000001,0.279831,1.000000,0.017094,0.079472,1.000000,203.971233,59.985497,11.183259,2.414351,0.038075,0.012625
27000,60,0.000066,-11.052838,-0.745804,0.242597,0.070421,-0.793895,0.000001,0.242596,1.000000,0.017261,0.078605,1.000000,86.811282,59.507791,11.259030,2.399042,0.042935,0.012338
27050,60,0.000066,-11.127407,-0.737551,0.322048,0.070749,-0.786112,0.000001,0.322047,1.000000,0.017690,0.079499,1.000000,321.244978,58.990409,11.343652,2.472167,0.043955,0.011923
27100,60,0.000066,-11.130820,-0.741343,0.289371,0.070169,-0.788430,0.000001,0.289370,1.000000,0.016993,0.078651,1.000000,63.662515,58.534090,11.417848,2.446539,0.040007,0.012390
27150,60,0.000066,-11.127619,-0.737040,0.578870,0.071041,-0.785717,0.000001,0.578868,1.000000,0.016913,0.078425,1.000000,123.019578,58.085776,11.491626,2.425012,0.043856,0.012166
27200,60,0.000066,-11.080926,-0.728465,0.175066,0.071947,-0.778379,0.000001,0.175065,1.000000,0.017710,0.078577,1.000000,204.911583,57.645796,11.564879,2.392599,0.046466,0.012355
27250,60,0.000066,-10.959731,-0.726169,0.325995,0.071540,-0.774825,0.000001,0.325994,1.000000,0.018435,0.080601,1.000000,85.298941,57.214828,11.637426,2.409081,0.042956,0.012377
27300,60,0.000066,-11.206519,-0.739135,0.462959,0.070693,-0.787714,0.000001,0.462958,1.000000,0.017367,0.079170,1.000000,53.379984,56.791202,11.709560,2.403409,0.044110,0.012434
27350,60,0.000065,-11.381475,-0.733539,0.346801,0.070995,-0.782058,0.000001,0.346799,1.000000,0.017054,0.079811,1.000000,85.085783,56.376573,11.780898,2.431303,0.043402,0.012311
27400,61,0.000065,-11.194507,-0.737139,0.149091,0.070702,-0.784925,0.000001,0.149090,1.000000,0.017325,0.079640,1.000000,99.186150,55.912397,11.863797,2.430405,0.041450,0.012809
27450,61,0.000065,-11.037781,-0.744483,0.535866,0.069979,-0.790298,0.000001,0.535865,1.000000,0.017284,0.079026,1.000000,177.111114,55.510263,11.934730,2.388724,0.036085,0.011709
27500,61,0.000065,-11.505330,-0.740635,0.227017,0.070212,-0.788428,0.000001,0.227016,1.000000,0.017490,0.079275,1.000000,50.090110,55.114610,12.005286,2.431377,0.042289,0.011373
27550,61,0.000065,-10.580474,-0.730743,0.298837,0.071597,-0.778826,0.000001,0.298835,1.000000,0.016764,0.078933,1.000000,99.489174,54.729912,12.074445,2.440099,0.040948,0.011838
27600,61,0.000065,-10.613525,-0.737029,0.351319,0.070963,-0.785500,0.000001,0.351318,1.000000,0.016989,0.080586,1.000000,217.944915,54.353090,12.142824,2.389816,0.043301,0.012969
27650,61,0.000065,-11.401202,-0.731975,0.418161,0.071284,-0.780635,0.000001,0.418160,1.000000,0.016984,0.078620,1.000000,121.824212,53.980485,12.211203,2.432681,0.043393,0.012723
27700,61,0.000065,-11.137813,-0.736383,0.365819,0.070596,-0.783509,0.000001,0.365818,1.000000,0.016580,0.080856,1.000000,68.578960,53.612895,12.279384,2.447192,0.039426,0.012054
27750,61,0.000065,-9.521714,-0.736904,0.217150,0.071014,-0.786524,0.000001,0.217149,1.000000,0.017805,0.080457,1.000000,29.083751,53.254881,12.346286,2.494146,0.047043,0.011936
27800,61,0.000064,-9.796638,-0.741894,0.305431,0.070430,-0.790695,0.000001,0.305430,1.000000,0.017635,0.079088,1.000000,126.488227,52.901905,12.412912,2.409435,0.045286,0.012786
27850,62,0.000064,-10.318903,-0.735982,0.345272,0.070776,-0.783128,0.000001,0.345271,1.000000,0.017635,0.079824,1.000000,109.559940,52.514248,12.488674,2.417397,0.039192,0.013434
27900,62,0.000064,-9.542484,-0.728448,0.472026,0.071740,-0.778456,0.000001,0.472025,1.000000,0.017346,0.078689,1.000000,51.574324,52.172754,12.554446,2.385655,0.047127,0.013268
27950,62,0.000064,-11.101520,-0.745697,0.378059,0.069892,-0.793141,0.000001,0.378058,1.000000,0.016572,0.079371,1.000000,92.432369,51.836870,12.619718,2.421034,0.041660,0.012531
28000,62,0.000064,-10.948212,-0.746120,0.183879,0.070005,-0.792589,0.000001,0.183878,1.000000,0.017771,0.079238,1.000000,51.554882,51.506940,12.684375,2.440640,0.038220,0.013226
28050,62,0.000064,-9.771037,-0.737533,0.234043,0.070609,-0.785826,0.000001,0.234042,1.000000,0.017224,0.079908,1.000000,23.516600,51.145456,12.757731,2.463465,0.043295,0.012516
28100,62,0.000064,-10.158241,-0.727478,0.362032,0.072214,-0.779003,0.000001,0.362031,1.000000,0.017931,0.081255,1.000000,74.187318,50.823740,12.822092,2.431617,0.051393,0.013302
28150,62,0.000064,-11.193705,-0.740383,0.225443,0.070982,-0.789868,0.000001,0.225442,1.000000,0.017085,0.079028,1.000000,73.999602,50.509868,12.885271,2.431649,0.046648,0.011842
28200,62,0.000064,-10.689443,-0.737787,0.419680,0.070785,-0.785517,0.000001,0.419679,1.000000,0.017344,0.079495,1.000000,78.410860,50.202674,12.947518,2.433561,0.041124,0.012126
28250,62,0.000063,-9.851248,-0.735102,0.160177,0.071054,-0.782717,0.000001,0.160176,1.000000,0.018019,0.079479,1.000000,351.353363,49.899310,13.009532,2.447351,0.040292,0.013210
28300,63,0.000063,-10.376705,-0.734779,0.548891,0.071062,-0.782467,0.000001,0.548890,1.000000,0.017935,0.080667,1.000000,38.868407,49.567193,13.079888,2.388728,0.040523,0.012366
28350,63,0.000063,-10.993468,-0.740135,0.297672,0.070810,-0.788548,0.000001,0.297671,1.000000,0.015865,0.079367,1.000000,55.312490,49.272269,13.141266,2.421875,0.043359,0.011638
28400,63,0.000063,-11.123415,-0.735997,0.308940,0.070755,-0.782623,0.000001,0.308939,1.000000,0.016821,0.079715,1.000000,56.371715,48.982612,13.201964,2.419288,0.037496,0.011934
28450,63,0.000063,-10.913327,-0.743405,0.401587,0.070335,-0.790983,0.000001,0.401586,1.000000,0.017804,0.079376,1.000000,23.755715,48.696863,13.262319,2.434736,0.041369,0.012415
28500,63,0.000063,-10.716326,-0.744302,0.193307,0.070842,-0.794865,0.000001,0.193306,1.000000,0.017805,0.078425,1.000000,201.866565,48.416452,13.321918,2.434684,0.050473,0.012573
28550,63,0.000063,-9.019680,-0.725227,0.344662,0.071921,-0.773872,0.000001,0.344661,1.000000,0.017562,0.080314,1.000000,46.926448,48.138745,13.381460,2.424513,0.042280,0.013569
28600,63,0.000063,-8.589193,-0.738547,0.163728,0.070796,-0.786085,0.000001,0.163727,1.000000,0.017955,0.079559,1.000000,70.634887,47.865726,13.440375,2.400316,0.040464,0.014165
28650,63,0.000063,-8.074148,-0.741926,0.321448,0.070191,-0.789123,0.000001,0.321447,1.000000,0.016399,0.079410,1.000000,148.063562,47.596950,13.498764,2.440137,0.040337,0.011876
28700,63,0.000062,-10.970630,-0.747819,0.366620,0.070076,-0.795406,0.000001,0.366618,1.000000,0.017354,0.079885,1.000000,353.140363,47.331849,13.556763,2.418495,0.041829,0.013835
28750,64,0.000062,-10.481551,-0.745052,0.271602,0.070477,-0.794404,0.000001,0.271601,1.000000,0.017019,0.079510,1.000000,53.614701,47.041214,13.622806,2.452608,0.047043,0.013137
28800,64,0.000062,-9.283846,-0.738821,0.370401,0.070714,-0.786471,0.000001,0.370400,1.000000,0.017640,0.079700,1.000000,12.589378,46.785697,13.679394,2.433654,0.040978,0.013102
28850,64,0.000062,-9.410540,-0.730714,0.174259,0.071639,-0.780510,0.000001,0.174258,1.000000,0.017135,0.080529,1.000000,24.560325,46.533762,13.735547,2.442890,0.046588,0.012432
28900,64,0.000062,-8.813803,-0.735082,0.216447,0.071083,-0.782745,0.000001,0.216445,1.000000,0.017777,0.079972,1.000000,73.412889,46.284177,13.791610,2.421473,0.040405,0.013035
28950,64,0.000062,-8.364353,-0.742294,0.521629,0.070656,-0.790932,0.000001,0.521628,1.000000,0.018215,0.080457,1.000000,219.908421,46.038765,13.847027,2.439588,0.044364,0.013854
29000,64,0.000062,-10.034984,-0.749996,0.159335,0.069680,-0.796470,0.000001,0.159334,1.000000,0.018091,0.079033,1.000000,153.619711,45.796639,13.902039,2.450771,0.038782,0.013350
